customer_id,country,state,city,zip_code,total_population,latitude,longitude
1684-FLBGS,United States,California,San Diego,92139,36351,32.677716,-117.047666
1685-BQULA,United States,California,La Quinta,92253,23971,33.695532,-116.310571
1685-VAYJF,United States,California,Salinas,93907,22292,36.774620,-121.664714
1686-STUHN,United States,California,Creston,93432,1203,35.480896,-120.469476
1689-MRZQR,United States,California,Turlock,95382,24708,37.529656,-120.854357
1689-YQBYY,United States,California,Los Gatos,95030,13290,37.222842,-121.988727
1696-HXOWK,United States,California,Riverside,92506,42425,33.930931,-117.361788
1696-MZVAU,United States,California,Los Angeles,90043,44764,33.988543,-118.334081
1697-BCSHV,United States,California,Guinda,95637,228,38.830739,-122.196202
1697-LYYYX,United States,California,Cotati,94931,7936,38.326215,-122.718742
1697-NVVGY,United States,California,Fresno,93728,16346,36.757345,-119.818274
1698-XFZCI,United States,California,Artesia,90701,16398,33.867593,-118.080637
1699-HPSBG,United States,California,Palm Springs,92264,18884,33.745746,-116.514215
1699-TLDLZ,United States,California,Los Angeles,90046,49839,34.108455,-118.362081
1699-UOTXU,United States,California,Big Oak Flat,95305,167,37.818589,-120.256995
1702-CCFNJ,United States,California,Los Angeles,90077,10470,34.102084,-118.451629
1703-MGIAB,United States,California,Van Nuys,91406,50047,34.195685,-118.490752
1704-NRWYE,United States,California,Point Reyes Station,94956,1885,38.060264,-122.830646
1705-GUHPV,United States,California,Los Angeles,90056,8115,33.987945,-118.370442
1707-HABPF,United States,California,Santa Barbara,93103,20893,34.438581,-119.685368
1708-PBBOA,United States,California,Banning,92220,25859,33.936298,-116.849577
1709-EJDOX,United States,California,San Francisco,94134,40137,37.721052,-122.413573
1710-RCXUS,United States,California,Orange,92866,15396,33.784597,-117.844535
1716-LSAMB,United States,California,Santa Ana,92701,58157,33.748478,-117.858918
1722-LDZJS,United States,California,Sanger,93657,28991,36.819628,-119.440414
1723-HKXJQ,United States,California,San Diego,92120,25569,32.807867,-117.060993
1724-BQUHA,United States,California,Los Gatos,95032,24443,37.233034,-121.947427
1724-IQWNM,United States,California,Burbank,91504,25882,34.213049,-118.317651
1725-IQNIY,United States,California,San Bernardino,92401,1779,34.105935,-117.291400
1725-MIMXW,United States,California,Honeydew,95545,82,40.342928,-124.063329
1728-BQDMA,United States,California,Penryn,95663,2048,38.859093,-121.182872
1728-CXQBE,United States,California,Glenn,95943,1454,39.597975,-122.032248
1729-VLAZJ,United States,California,Santa Barbara,93101,31727,34.419203,-119.710008
1730-VFMWO,United States,California,Petaluma,94952,31930,38.237018,-122.778720
1730-ZMAME,United States,California,Ontario,91762,54254,34.057256,-117.667677
1731-TVIUK,United States,California,Temecula,92592,46171,33.507255,-117.029473
1732-FEKLD,United States,California,Newport Beach,92662,3124,33.606336,-117.893042
1732-VHUBQ,United States,California,Escondido,92027,48690,33.141265,-116.967221
1734-ZMNTZ,United States,California,Eureka,95501,23224,40.796621,-124.154280
1735-XMJVH,United States,California,Sacramento,95818,21313,38.556306,-121.495817
1740-CSDJP,United States,California,Oakhurst,93644,8521,37.648647,-119.231447
1741-WTPON,United States,California,Westport,95488,309,39.724433,-123.767578
1744-JHKYS,United States,California,Pasadena,91105,10253,34.139460,-118.166649
1746-TGTWV,United States,California,Whittier,90604,37887,33.929704,-118.012080
1750-CSKKM,United States,California,Imperial Beach,91932,26662,32.579134,-117.119009
1751-NCDLI,United States,California,Castroville,95012,8582,36.784481,-121.759054
1752-OZXFY,United States,California,Lockwood,93932,538,35.989792,-121.055933
1754-GKYPY,United States,California,Carson,90746,25566,33.859171,-118.252272
1755-FZQEC,United States,California,Ventura,93001,32899,34.360261,-119.306383
1755-RMCXH,United States,California,San Dimas,91773,33878,34.102119,-117.815532
1757-TCATG,United States,California,Huntington Beach,92649,32304,33.721917,-118.043237
1760-CAZHT,United States,California,Glendale,91202,21990,34.167926,-118.267539
1761-AEZZR,United States,California,Guinda,95637,228,38.830739,-122.196202
1763-KUAAW,United States,California,Junction City,96048,734,40.913192,-123.065970
1763-WQFUK,United States,California,Riverside,92503,71678,33.890046,-117.455583
1764-VUUMT,United States,California,Spreckels,93962,407,36.624641,-121.647195
1766-GKNMI,United States,California,Bakersfield,93307,59195,35.280113,-118.962329
1767-CJKBA,United States,California,Richmond,94804,39089,37.921034,-122.341798
1767-TGTKO,United States,California,Dana Point,92629,27730,33.477923,-117.705314
1768-HNVGJ,United States,California,Mountain View,94043,27822,37.419725,-122.062947
1768-ZAIFU,United States,California,Rio Dell,95562,3284,40.485849,-124.163234
1769-GRUIK,United States,California,Gridley,95948,9763,39.346898,-121.759537
1771-OADNZ,United States,California,Pauma Valley,92061,2615,33.313828,-116.940501
1775-KWJKQ,United States,California,Santa Barbara,93105,25771,34.037342,-119.800790
1776-SPBWV,United States,California,Salinas,93907,22292,36.774620,-121.664714
1777-JYQPJ,United States,California,Colfax,95713,8525,39.084645,-120.894014
1779-PWPMG,United States,California,San Jose,95139,7023,37.218705,-121.762429
1784-BXEFA,United States,California,Vacaville,95688,32564,38.419088,-122.024568
1784-EZDKJ,United States,California,Hemet,92544,39264,33.644585,-116.871544
1785-BPHTP,United States,California,Santa Monica,90403,23559,34.031529,-118.491156
1790-NESIO,United States,California,Concord,94518,27394,37.950248,-122.022455
1791-PQHBB,United States,California,El Dorado,95623,4097,38.631530,-120.842609
1792-UXAFY,United States,California,San Jose,95110,18197,37.346670,-121.910019
1794-HBQTJ,United States,California,Corcoran,93212,23506,36.045330,-119.532424
1794-SWWKL,United States,California,Dorris,96023,1162,41.949216,-122.050062
1796-JANOW,United States,California,Fiddletown,95629,850,38.513484,-120.704613
1803-BGNBD,United States,California,Santa Monica,90402,11509,34.035849,-118.503508
1809-DMJHQ,United States,California,Newport Beach,92660,28687,33.634626,-117.874882
1810-BOHSY,United States,California,Vacaville,95687,63157,38.333133,-121.920151
1810-MVMAI,United States,California,San Jose,95113,561,37.333851,-121.891147
1813-JLKWR,United States,California,Orange,92868,23172,33.787796,-117.875928
1813-JYWTO,United States,California,Shandon,93461,1255,35.634488,-120.293534
1814-DKOLC,United States,California,Loma Linda,92354,18068,34.049315,-117.255974
1814-WFGVS,United States,California,Richvale,95974,74,39.495768,-121.747472
1816-FLZDK,United States,California,Fawnskin,92333,414,34.274846,-116.937581
1818-ESQMW,United States,California,San Joaquin,93660,4318,36.600193,-120.153393
1820-DJFPH,United States,California,Orick,95555,494,41.336354,-124.044354
1820-TQVEV,United States,California,Madera,93638,49247,37.004068,-119.930027
1821-BUCWY,United States,California,Valyermo,93563,413,34.395830,-117.734568
1830-GGFNM,United States,California,Somerset,95684,2958,38.606703,-120.586659
1830-IPXVJ,United States,California,Lafayette,94549,23996,37.907777,-122.127161
1832-PEUTS,United States,California,San Bernardino,92410,44556,34.106922,-117.297553
1833-TCXKK,United States,California,San Bernardino,92408,12149,34.084909,-117.258107
1833-VGRUM,United States,California,Perris,92570,36817,33.787298,-117.320676
1834-ABKHQ,United States,California,Upper Lake,95485,2344,39.220368,-122.907693
1834-WULEG,United States,California,Nevada City,95959,17269,39.333737,-120.858667
1837-YQUCE,United States,California,Buena Park,90620,44442,33.845706,-118.012204
1839-FBNFR,United States,California,Georgetown,95634,2723,38.938600,-120.785514
1839-UMACK,United States,California,Pasadena,91106,23742,34.139402,-118.128658
1840-BIUOG,United States,California,Hayward,94545,27311,37.629840,-122.120843
1841-YSJGV,United States,California,South El Monte,91733,45645,34.046220,-118.053753
1842-EZJMK,United States,California,Orangevale,95662,32040,38.689174,-121.218435
1843-TLSGD,United States,California,Standish,96128,408,40.346634,-120.386422
1845-CSBRZ,United States,California,Pomona,91766,69974,34.042286,-117.756106
1845-ZLLIG,United States,California,Woodbridge,95258,4176,38.169605,-121.310964
1846-XWOQN,United States,California,Bradley,93426,1363,35.842889,-121.004862
1848-LBZHY,United States,California,Downey,90242,42459,33.921793,-118.140588
1849-RJYIG,United States,California,Sunnyvale,94087,50070,37.351100,-122.037311
1850-AKQEP,United States,California,Santa Cruz,95064,4563,37.007882,-122.065975
1852-QSWCD,United States,California,Palo Verde,92266,291,33.324900,-114.758334
1852-XEMDW,United States,California,Mad River,95552,265,40.390301,-123.412327
1853-ARAAQ,United States,California,Cayucos,93430,3220,35.511833,-120.918713
1853-UDXBW,United States,California,Samoa,95564,395,40.809636,-124.189977
1855-AGAWH,United States,California,Bell,90201,105285,33.970343,-118.171368
1855-CFULU,United States,California,Oakland,94619,24518,37.787186,-122.146330
1862-QRWPE,United States,California,Pacific Palisades,90272,22548,34.079449,-118.548306
1862-SKORY,United States,California,Los Angeles,90029,41713,34.089953,-118.294824
1866-DIOQZ,United States,California,Forestville,95436,6216,38.499302,-122.924440
1866-NXPSP,United States,California,Arcata,95521,19596,40.839958,-124.003757
1866-OBPNR,United States,California,Sacramento,95833,31422,38.619049,-121.517552
1866-RZZQS,United States,California,Redlands,92373,31230,34.003243,-117.138286
1866-ZSLJM,United States,California,Valley Ford,94972,66,38.339996,-122.935056
1867-BDVFH,United States,California,Los Angeles,90056,8115,33.987945,-118.370442
1867-TJHTS,United States,California,Sacramento,95817,14966,38.550722,-121.457314
1871-MOWRM,United States,California,Woodacre,94973,1449,38.005839,-122.638155
1872-EBWSC,United States,California,Berkeley,94702,15638,37.866009,-122.286228
1875-QIVME,United States,California,Tujunga,91042,26753,34.296574,-118.244839
1877-HKBQX,United States,California,Cerritos,90703,51556,33.868100,-118.067402
1891-FZYSA,United States,California,Piercy,95587,200,39.955587,-123.681175
1891-QRQSA,United States,California,Downey,90241,40152,33.940884,-118.128628
1891-UAWWU,United States,California,Johannesburg,93528,207,35.363339,-117.637641
1894-IGFSG,United States,California,Lancaster,93535,57794,34.712708,-117.889656
1895-QTKDO,United States,California,San Jacinto,92583,21349,33.796568,-116.924723
1897-OKVMW,United States,California,Lathrop,95330,10834,37.808210,-121.308401
1897-RCFUM,United States,California,Point Arena,95468,1352,38.911299,-123.609588
1898-JSNDC,United States,California,Elk Grove,95758,47065,38.353630,-121.441950
1899-VXWXM,United States,California,San Diego,92130,28201,32.957195,-117.202542
1902-XBTFB,United States,California,North Hollywood,91605,57146,34.207295,-118.400022
1904-WAJAA,United States,California,Coronado,92118,24093,32.686740,-117.186612
1905-OEILC,United States,California,Pebble Beach,93953,4602,36.587497,-121.944815
1907-UBQFC,United States,California,San Francisco,94108,13723,37.791998,-122.408653
1907-YLNYW,United States,California,Gasquet,95543,532,41.867908,-123.794144
1910-FMXJM,United States,California,Colton,92324,52202,34.030915,-117.273201
1915-IOFGU,United States,California,Keene,93531,1436,35.214982,-118.590490
1915-OAKWD,United States,California,Belvedere Tiburon,94920,13065,37.885629,-122.468580
1918-ZBFQJ,United States,California,Glendale,91206,31297,34.162515,-118.203869
1919-RTPQD,United States,California,Fish Camp,93623,77,37.483535,-119.679414
1921-KYSAY,United States,California,Olivehurst,95961,6439,39.082568,-121.553250
1925-GMVBW,United States,California,Oroville,95965,17782,39.624561,-121.552866
1925-LFCZZ,United States,California,Potrero,91963,905,32.619465,-116.593605
1925-TIBLE,United States,California,Los Angeles,90049,33523,34.091829,-118.491244
1926-QUZNN,United States,California,Carmel,93923,13121,36.460611,-121.852507
1927-QEWMY,United States,California,Arcadia,91007,30933,34.128284,-118.047732
1928-BXYIV,United States,California,Placerville,95667,34146,38.733714,-120.795213
1929-ZCBHE,United States,California,Georgetown,95634,2723,38.938600,-120.785514
1930-BZLHI,United States,California,Castroville,95012,8582,36.784481,-121.759054
1930-QPBVZ,United States,California,Laytonville,95454,2706,39.806141,-123.531098
1930-WNXSB,United States,California,Covina,91724,25068,34.081110,-117.853935
1932-UEDCX,United States,California,Manchester,95459,586,38.966713,-123.586412
1934-MKPXS,United States,California,Nicolaus,95659,751,38.788898,-121.608624
1934-SJVJK,United States,California,Smith River,95567,2020,41.950683,-124.097094
1935-IMVBB,United States,California,San Diego,92107,27959,32.741852,-117.243453
1936-CZAKF,United States,California,Graton,95444,390,38.434362,-122.868910
1936-UAFEH,United States,California,Pioneer,95666,5501,38.546999,-120.271114
1937-OTUKY,United States,California,Seaside,93955,38244,36.625114,-121.823565
1941-HOSAM,United States,California,San Diego,92101,27505,32.725230,-117.171346
1942-OQFRW,United States,California,Forest Knolls,94933,1025,38.010092,-122.689442
1945-XISKS,United States,California,Sonora,95370,25340,37.982716,-120.343732
1950-KSVVJ,United States,California,Monterey Park,91754,33280,34.050322,-118.147037
1951-IEYXM,United States,California,Rancho Cucamonga,91730,51970,34.100970,-117.578820
1952-DVVSW,United States,California,Colfax,95713,8525,39.084645,-120.894014
1955-IBMMB,United States,California,Forest Knolls,94933,1025,38.010092,-122.689442
1956-YIFGE,United States,California,Boulevard,91905,1509,32.677097,-116.304991
1958-RNRKS,United States,California,El Segundo,90245,16041,33.917145,-118.401554
1960-UOTYM,United States,California,Lakewood,90712,30173,33.840524,-118.148403
1960-UYCNN,United States,California,Julian,92036,3577,32.980678,-116.262854
1963-SVUCV,United States,California,Flournoy,96029,84,39.847840,-122.544556
1963-VAUKV,United States,California,Kyburz,95720,183,38.766036,-120.209673
1964-SVLEA,United States,California,Upland,91786,48827,34.105493,-117.660934
1965-AKTSX,United States,California,Byron,94514,10153,37.833230,-121.601461
