customer_id,satisfaction_score,cltv,customer_status,churn_score,churn_label,churn_value,churn_category,churn_reason
2450-ZKEED,5,5899,Stayed,27,No,0,Not Applicable,N/A
2451-YMUXS,3,4494,Stayed,67,No,0,Not Applicable,N/A
2452-KDRRH,4,5269,Stayed,28,No,0,Not Applicable,N/A
2452-MRMZF,3,5079,Stayed,21,No,0,Not Applicable,N/A
2452-SNHFZ,4,4995,Stayed,66,No,0,Not Applicable,N/A
2453-SAFNS,5,4277,Stayed,47,No,0,Not Applicable,N/A
2454-RPBRZ,3,2709,Churned,90,Yes,1,Dissatisfaction,Service dissatisfaction
2455-USLMV,3,3727,Stayed,35,No,0,Not Applicable,N/A
2458-EOMRE,4,4171,Stayed,24,No,0,Not Applicable,N/A
2460-FPSYH,1,4272,Churned,90,Yes,1,Attitude,Attitude of support person
2460-NGXBJ,5,5193,Stayed,28,No,0,Not Applicable,N/A
2462-XIIJB,2,2810,Churned,73,Yes,1,Competitor,Competitor offered more data
2465-BLLEU,5,4441,Joined,33,No,0,Not Applicable,N/A
2466-FCCPT,5,4910,Stayed,30,No,0,Not Applicable,N/A
2466-NEJOJ,4,4535,Stayed,38,No,0,Not Applicable,N/A
2468-SJFLM,5,3063,Joined,64,No,0,Not Applicable,N/A
2469-DTSGX,5,5388,Stayed,75,No,0,Not Applicable,N/A
2472-OVKUP,2,2283,Churned,94,Yes,1,Dissatisfaction,Service dissatisfaction
2474-BRUCM,1,2837,Churned,84,Yes,1,Other,Don't know
2474-LCNUE,5,2590,Stayed,61,No,0,Not Applicable,N/A
2475-MROZF,3,3597,Stayed,64,No,0,Not Applicable,N/A
2476-YGEFM,3,5324,Stayed,46,No,0,Not Applicable,N/A
2478-EEWWM,4,5905,Stayed,28,No,0,Not Applicable,N/A
2479-BRAMR,1,4995,Churned,71,Yes,1,Competitor,Competitor offered more data
2480-EJWYP,3,6019,Stayed,23,No,0,Not Applicable,N/A
2480-JZOSN,4,4517,Joined,59,No,0,Not Applicable,N/A
2480-SQIOB,5,2114,Stayed,63,No,0,Not Applicable,N/A
2481-SBOYW,4,4673,Stayed,54,No,0,Not Applicable,N/A
2482-CZGBB,1,3156,Churned,67,Yes,1,Competitor,Competitor had better devices
2483-XSSMZ,3,5531,Stayed,23,No,0,Not Applicable,N/A
2484-DGXPZ,3,2687,Churned,67,Yes,1,Attitude,Attitude of support person
2485-ITVKB,2,2643,Churned,78,Yes,1,Attitude,Attitude of support person
2486-WYVVE,5,5238,Stayed,34,No,0,Not Applicable,N/A
2495-INZWQ,2,5605,Churned,66,Yes,1,Attitude,Attitude of service provider
2495-KZNFB,4,4460,Stayed,44,No,0,Not Applicable,N/A
2495-TTHBQ,3,5602,Stayed,24,No,0,Not Applicable,N/A
2498-XLDZR,4,4343,Stayed,42,No,0,Not Applicable,N/A
2499-AJYUA,5,5933,Stayed,80,No,0,Not Applicable,N/A
2501-XWWTZ,5,2535,Stayed,34,No,0,Not Applicable,N/A
2504-DSHIH,3,5788,Stayed,38,No,0,Not Applicable,N/A
2506-CLAKW,1,3578,Churned,80,Yes,1,Attitude,Attitude of support person
2506-TNFCO,2,5948,Churned,67,Yes,1,Dissatisfaction,Network reliability
2507-QZPQS,5,4999,Stayed,23,No,0,Not Applicable,N/A
2509-TFPJU,5,4413,Stayed,24,No,0,Not Applicable,N/A
2511-ALLCS,4,5998,Stayed,32,No,0,Not Applicable,N/A
2511-MORQY,4,4322,Stayed,41,No,0,Not Applicable,N/A
2514-GINMM,2,4490,Churned,92,Yes,1,Attitude,Attitude of service provider
2516-VQRRV,3,3350,Churned,65,Yes,1,Price,Long distance charges
2516-XSJKX,3,5468,Stayed,27,No,0,Not Applicable,N/A
2519-ERQOJ,4,5322,Stayed,30,No,0,Not Applicable,N/A
2519-FAKOD,1,5274,Churned,76,Yes,1,Competitor,Competitor had better devices
2519-LBNQL,4,4040,Stayed,73,No,0,Not Applicable,N/A
2519-TWKFS,4,2499,Stayed,40,No,0,Not Applicable,N/A
2520-SGTTA,4,3763,Stayed,27,No,0,Not Applicable,N/A
2521-NPUZR,3,5025,Stayed,48,No,0,Not Applicable,N/A
2522-AHJXR,4,4350,Stayed,77,No,0,Not Applicable,N/A
2522-WLNSF,4,2225,Stayed,34,No,0,Not Applicable,N/A
2523-EWWZL,3,3291,Stayed,43,No,0,Not Applicable,N/A
2525-GVKQU,3,4192,Stayed,35,No,0,Not Applicable,N/A
2528-HFYZX,1,3266,Churned,92,Yes,1,Competitor,Competitor had better devices
2530-ENDWQ,3,4296,Churned,91,Yes,1,Competitor,Competitor offered more data
2530-FMFXO,3,4478,Stayed,55,No,0,Not Applicable,N/A
2533-QVMSK,3,6295,Churned,71,Yes,1,Competitor,Competitor offered more data
2533-TIBIX,4,5825,Stayed,78,No,0,Not Applicable,N/A
2535-PBCGC,3,4858,Stayed,30,No,0,Not Applicable,N/A
2538-OIMXF,5,3065,Joined,55,No,0,Not Applicable,N/A
2541-YGPKE,4,3764,Stayed,55,No,0,Not Applicable,N/A
2542-HYGIQ,5,2732,Joined,48,No,0,Not Applicable,N/A
2545-EBUPK,3,5039,Joined,72,No,0,Not Applicable,N/A
2545-LXYVJ,3,6317,Stayed,55,No,0,Not Applicable,N/A
2546-KZAAT,5,5211,Stayed,59,No,0,Not Applicable,N/A
2550-AEVRU,3,5660,Stayed,21,No,0,Not Applicable,N/A
2550-QHZGP,5,4271,Stayed,71,No,0,Not Applicable,N/A
2558-BUOZZ,4,5022,Stayed,66,No,0,Not Applicable,N/A
2560-PPCHE,5,5742,Stayed,73,No,0,Not Applicable,N/A
2560-QTSBS,5,4152,Stayed,30,No,0,Not Applicable,N/A
2560-WBWXF,4,5987,Stayed,70,No,0,Not Applicable,N/A
2565-JSLRY,2,3162,Churned,67,Yes,1,Price,Price too high
2568-BRGYX,1,5094,Churned,92,Yes,1,Competitor,Competitor had better devices
2568-OIADY,1,4233,Churned,92,Yes,1,Competitor,Competitor made better offer
2569-WGERO,5,5306,Stayed,45,No,0,Not Applicable,N/A
2573-GYRUU,4,3594,Stayed,60,No,0,Not Applicable,N/A
2575-GFSOE,2,5672,Churned,65,Yes,1,Attitude,Attitude of service provider
2576-HXMPA,4,5537,Joined,38,No,0,Not Applicable,N/A
2577-GVSIL,4,4719,Stayed,66,No,0,Not Applicable,N/A
2578-JQPHZ,3,4025,Stayed,68,No,0,Not Applicable,N/A
2580-ASVVY,4,4051,Stayed,33,No,0,Not Applicable,N/A
2580-ATZSQ,3,6354,Stayed,36,No,0,Not Applicable,N/A
2581-VKIRT,3,5631,Stayed,35,No,0,Not Applicable,N/A
2582-FFFZR,4,2854,Stayed,62,No,0,Not Applicable,N/A
2585-KTFRE,3,2706,Joined,53,No,0,Not Applicable,N/A
2586-CWXVV,4,4778,Stayed,78,No,0,Not Applicable,N/A
2587-EKXTS,4,2827,Stayed,26,No,0,Not Applicable,N/A
2587-YNLES,4,5874,Stayed,42,No,0,Not Applicable,N/A
2589-AYCRP,4,4934,Stayed,71,No,0,Not Applicable,N/A
2592-HODOV,4,2823,Stayed,66,No,0,Not Applicable,N/A
2592-SEIFQ,2,3503,Churned,69,Yes,1,Competitor,Competitor offered higher download speeds
2592-YKDIF,3,5774,Joined,72,No,0,Not Applicable,N/A
2595-KIWPV,3,4052,Stayed,79,No,0,Not Applicable,N/A
2599-CIPQE,3,5737,Stayed,61,No,0,Not Applicable,N/A
2599-CZABP,3,4612,Stayed,51,No,0,Not Applicable,N/A
2603-HVKCG,4,2025,Stayed,72,No,0,Not Applicable,N/A
2604-IJPDU,3,4382,Stayed,36,No,0,Not Applicable,N/A
2604-XVDAM,4,5706,Stayed,26,No,0,Not Applicable,N/A
2606-PKWJB,4,4288,Stayed,30,No,0,Not Applicable,N/A
2606-RMDHZ,1,4667,Churned,93,Yes,1,Competitor,Competitor had better devices
2607-DHDAK,4,5027,Stayed,29,No,0,Not Applicable,N/A
2607-FBDFF,3,5289,Joined,45,No,0,Not Applicable,N/A
2608-BHKFN,1,3600,Churned,89,Yes,1,Competitor,Competitor had better devices
2609-IAICY,3,2756,Churned,79,Yes,1,Dissatisfaction,Limited range of services
2612-PHGOX,4,4222,Stayed,26,No,0,Not Applicable,N/A
2612-RANWT,2,3682,Churned,96,Yes,1,Price,Price too high
2612-RRIDN,2,3591,Churned,88,Yes,1,Dissatisfaction,Limited range of services
2615-YVMYX,3,5775,Stayed,64,No,0,Not Applicable,N/A
2616-FLVQC,3,6036,Stayed,27,No,0,Not Applicable,N/A
2616-UUTFK,3,4959,Stayed,75,No,0,Not Applicable,N/A
2619-WFQWU,3,3208,Churned,96,Yes,1,Competitor,Competitor offered higher download speeds
2621-UDNLU,3,5867,Joined,56,No,0,Not Applicable,N/A
2623-DRYAM,3,5596,Stayed,47,No,0,Not Applicable,N/A
2625-TRCZQ,3,5528,Stayed,30,No,0,Not Applicable,N/A
2626-URJFX,3,5691,Churned,69,Yes,1,Dissatisfaction,Network reliability
2626-VEEWG,5,4890,Stayed,70,No,0,Not Applicable,N/A
2632-IVXVF,4,4967,Stayed,77,No,0,Not Applicable,N/A
2632-TACXW,4,4671,Stayed,21,No,0,Not Applicable,N/A
2632-UCGVD,2,4512,Churned,72,Yes,1,Price,Extra data charges
2634-HCZGT,1,5271,Churned,77,Yes,1,Other,Moved
2636-ALXXZ,2,2151,Churned,74,Yes,1,Dissatisfaction,Poor expertise of online support
2636-OHFMN,2,3955,Churned,90,Yes,1,Price,Long distance charges
2636-SJDOU,3,5044,Stayed,53,No,0,Not Applicable,N/A
2637-FKFSY,4,4047,Joined,39,No,0,Not Applicable,N/A
2639-UGMAZ,3,5372,Stayed,68,No,0,Not Applicable,N/A
2640-LYMOV,4,3007,Joined,65,No,0,Not Applicable,N/A
2640-PMGFL,1,2518,Churned,91,Yes,1,Price,Lack of affordable download/upload speed
2642-DTVCO,3,5095,Churned,74,Yes,1,Attitude,Attitude of service provider
2642-MAWLJ,5,5272,Stayed,57,No,0,Not Applicable,N/A
2645-QTLMB,3,5267,Churned,91,Yes,1,Dissatisfaction,Network reliability
2649-HWLYB,4,6177,Stayed,46,No,0,Not Applicable,N/A
2650-GYRYL,5,3470,Stayed,66,No,0,Not Applicable,N/A
2651-ZCBXV,3,6370,Stayed,73,No,0,Not Applicable,N/A
2654-VBVPB,5,2010,Joined,49,No,0,Not Applicable,N/A
2656-FMOKZ,2,5717,Churned,91,Yes,1,Dissatisfaction,Limited range of services
2656-TABEH,2,2650,Churned,82,Yes,1,Dissatisfaction,Service dissatisfaction
2657-ALMWY,3,4316,Churned,75,Yes,1,Price,Price too high
2657-VPXTA,4,4531,Stayed,54,No,0,Not Applicable,N/A
2659-VXMWZ,3,4146,Churned,85,Yes,1,Attitude,Attitude of support person
2660-EMUBI,1,5353,Churned,75,Yes,1,Competitor,Competitor made better offer
2661-GKBTK,4,5053,Stayed,52,No,0,Not Applicable,N/A
2662-NNTDK,4,5826,Stayed,76,No,0,Not Applicable,N/A
2664-XJZNO,4,5169,Stayed,35,No,0,Not Applicable,N/A
2665-NPTGL,4,3114,Stayed,38,No,0,Not Applicable,N/A
2667-WYLWJ,3,2247,Churned,89,Yes,1,Price,Long distance charges
2668-TZSPS,5,2664,Joined,51,No,0,Not Applicable,N/A
2669-OIDSD,5,3468,Stayed,34,No,0,Not Applicable,N/A
2669-QVCRG,4,2299,Stayed,62,No,0,Not Applicable,N/A
2672-DZUOY,1,5386,Churned,91,Yes,1,Competitor,Competitor had better devices
2672-HUYVI,2,2266,Churned,68,Yes,1,Price,Long distance charges
2672-OJQZP,5,4118,Joined,30,No,0,Not Applicable,N/A
2672-TGEFF,4,3746,Stayed,31,No,0,Not Applicable,N/A
2673-CXQEU,4,4463,Stayed,21,No,0,Not Applicable,N/A
2673-ZALNP,3,2750,Stayed,46,No,0,Not Applicable,N/A
2674-MIAHT,3,3132,Stayed,70,No,0,Not Applicable,N/A
2674-MLXMN,4,4241,Stayed,77,No,0,Not Applicable,N/A
2675-DHUTR,3,4993,Stayed,21,No,0,Not Applicable,N/A
2675-IJRGJ,3,5878,Stayed,68,No,0,Not Applicable,N/A
2675-OTVVJ,4,5597,Stayed,68,No,0,Not Applicable,N/A
2676-ISHSF,5,5203,Joined,46,No,0,Not Applicable,N/A
2676-OXPPQ,3,2482,Stayed,45,No,0,Not Applicable,N/A
2676-SSLTO,3,6138,Stayed,33,No,0,Not Applicable,N/A
2680-XKKNJ,4,3325,Stayed,52,No,0,Not Applicable,N/A
2682-KEVRP,3,4327,Stayed,21,No,0,Not Applicable,N/A
2683-BPJSO,1,2651,Churned,91,Yes,1,Dissatisfaction,Lack of self-service on Website
2683-JXWQQ,3,6495,Stayed,64,No,0,Not Applicable,N/A
2684-EIWEO,1,2482,Churned,90,Yes,1,Competitor,Competitor made better offer
2685-SREOM,1,4793,Churned,96,Yes,1,Competitor,Competitor had better devices
2688-BHGOG,5,5811,Stayed,76,No,0,Not Applicable,N/A
2690-DVRVK,3,3629,Stayed,54,No,0,Not Applicable,N/A
2691-NZETQ,2,2752,Churned,89,Yes,1,Competitor,Competitor offered higher download speeds
2692-AQCPF,3,6047,Stayed,69,No,0,Not Applicable,N/A
2692-BUCFV,4,5285,Stayed,76,No,0,Not Applicable,N/A
2692-PFYTJ,4,2569,Joined,67,No,0,Not Applicable,N/A
2694-CIUMO,3,3445,Stayed,62,No,0,Not Applicable,N/A
2696-ECXKC,4,6153,Stayed,55,No,0,Not Applicable,N/A
2696-NARTR,2,3634,Churned,66,Yes,1,Other,Moved
2696-RZVZW,5,4187,Stayed,24,No,0,Not Applicable,N/A
2697-NQBPF,3,5503,Stayed,74,No,0,Not Applicable,N/A
2700-LUEVA,3,2791,Joined,76,No,0,Not Applicable,N/A
2703-AMTUL,4,4113,Stayed,37,No,0,Not Applicable,N/A
2706-QZIHY,4,4411,Stayed,25,No,0,Not Applicable,N/A
2709-UQGNP,4,4292,Stayed,45,No,0,Not Applicable,N/A
2710-WYVXG,4,3501,Joined,41,No,0,Not Applicable,N/A
2712-SYWAY,3,5249,Joined,54,No,0,Not Applicable,N/A
2716-GFZOR,3,2358,Stayed,42,No,0,Not Applicable,N/A
2717-HVIZY,4,2675,Stayed,32,No,0,Not Applicable,N/A
2718-GAXQD,1,4797,Churned,92,Yes,1,Competitor,Competitor made better offer
2718-YSKCS,5,6444,Stayed,56,No,0,Not Applicable,N/A
2719-BDAQO,1,4940,Churned,93,Yes,1,Price,Price too high
2720-FVBQP,3,3061,Stayed,30,No,0,Not Applicable,N/A
2720-WGKHP,1,5569,Churned,93,Yes,1,Other,Don't know
2722-JMONI,1,4989,Churned,76,Yes,1,Dissatisfaction,Limited range of services
2722-VOJQL,1,4870,Churned,91,Yes,1,Other,Don't know
2724-FJDYW,4,3884,Stayed,72,No,0,Not Applicable,N/A
2725-IWWBA,4,4258,Stayed,44,No,0,Not Applicable,N/A
2725-KXXWT,3,5460,Churned,86,Yes,1,Attitude,Attitude of support person
2725-TTRIQ,3,5598,Stayed,69,No,0,Not Applicable,N/A
2729-VNVAP,4,2635,Stayed,42,No,0,Not Applicable,N/A
2731-GJRDG,3,5076,Stayed,72,No,0,Not Applicable,N/A
2732-ISEZX,3,5263,Stayed,53,No,0,Not Applicable,N/A
2737-WFVYW,1,4566,Churned,74,Yes,1,Dissatisfaction,Product dissatisfaction
2737-YNGYW,3,2856,Churned,69,Yes,1,Attitude,Attitude of support person
2739-CACDQ,4,3754,Stayed,26,No,0,Not Applicable,N/A
2739-CCZMB,4,3161,Stayed,60,No,0,Not Applicable,N/A
2740-JFBOK,5,5299,Stayed,71,No,0,Not Applicable,N/A
2740-TVLFN,3,3043,Joined,80,No,0,Not Applicable,N/A
2746-DIJLO,5,2994,Stayed,46,No,0,Not Applicable,N/A
2748-MYRVK,3,4776,Churned,71,Yes,1,Price,Long distance charges
2749-CTKAJ,5,2173,Stayed,72,No,0,Not Applicable,N/A
2750-BJLSB,4,4543,Stayed,20,No,0,Not Applicable,N/A
2753-JMMCV,3,4774,Stayed,39,No,0,Not Applicable,N/A
2754-SDJRD,4,5157,Stayed,42,No,0,Not Applicable,N/A
2754-VDLTR,2,4922,Churned,69,Yes,1,Competitor,Competitor offered more data
2754-XBHTB,2,3847,Churned,96,Yes,1,Competitor,Competitor made better offer
2758-RNWXS,4,4446,Stayed,39,No,0,Not Applicable,N/A
2761-OCIAX,2,2803,Churned,81,Yes,1,Competitor,Competitor made better offer
2761-XECQW,3,2560,Stayed,68,No,0,Not Applicable,N/A
2770-NSVDG,3,4636,Stayed,33,No,0,Not Applicable,N/A
2773-MADBQ,3,2751,Stayed,40,No,0,Not Applicable,N/A
2773-OVBPK,3,4469,Stayed,59,No,0,Not Applicable,N/A
2774-LVQUS,3,2596,Churned,70,Yes,1,Competitor,Competitor made better offer
2775-SEFEE,4,5188,Stayed,65,No,0,Not Applicable,N/A
2777-PHDEI,1,3458,Churned,91,Yes,1,Competitor,Competitor offered more data
2778-OCLGR,1,4591,Churned,89,Yes,1,Competitor,Competitor had better devices
2782-JEEBU,4,3378,Stayed,64,No,0,Not Applicable,N/A
2782-LFZVW,4,3880,Stayed,21,No,0,Not Applicable,N/A
2786-GCDPI,5,5570,Stayed,39,No,0,Not Applicable,N/A
2788-CJQAQ,5,3799,Stayed,37,No,0,Not Applicable,N/A
2789-CZANW,3,5574,Stayed,45,No,0,Not Applicable,N/A
2789-HQBOU,5,4203,Joined,51,No,0,Not Applicable,N/A
2790-XUYMV,4,4777,Stayed,48,No,0,Not Applicable,N/A
2791-SFVEW,4,3772,Stayed,27,No,0,Not Applicable,N/A
2792-LSHWX,3,5960,Joined,26,No,0,Not Applicable,N/A
2792-VPPET,5,5296,Joined,35,No,0,Not Applicable,N/A
2794-XIMMO,2,5650,Churned,91,Yes,1,Price,Lack of affordable download/upload speed
2796-NNUFI,5,5480,Stayed,80,No,0,Not Applicable,N/A
2796-UUZZO,4,5157,Stayed,66,No,0,Not Applicable,N/A
2798-NYLMZ,3,4111,Stayed,58,No,0,Not Applicable,N/A
2799-ARNLO,4,5437,Stayed,41,No,0,Not Applicable,N/A
2799-TSLAG,4,4533,Stayed,51,No,0,Not Applicable,N/A
2800-QQUSO,5,3286,Stayed,33,No,0,Not Applicable,N/A
2800-VEQXM,3,3319,Joined,21,No,0,Not Applicable,N/A
2801-NISEI,3,3407,Stayed,55,No,0,Not Applicable,N/A
2804-ETQDK,4,4101,Stayed,74,No,0,Not Applicable,N/A
2805-AUFQN,3,3875,Stayed,20,No,0,Not Applicable,N/A
2805-EDJPQ,4,5926,Stayed,68,No,0,Not Applicable,N/A
2806-MLNTI,4,4621,Stayed,47,No,0,Not Applicable,N/A
2808-CHTDM,5,2267,Stayed,67,No,0,Not Applicable,N/A
2809-ILCYT,5,3428,Stayed,78,No,0,Not Applicable,N/A
2809-ZMYOQ,5,4341,Stayed,72,No,0,Not Applicable,N/A
2810-FTLEM,2,4254,Churned,69,Yes,1,Competitor,Competitor offered higher download speeds
2811-POVEX,5,3937,Stayed,70,No,0,Not Applicable,N/A
2812-ENYMO,4,4296,Stayed,54,No,0,Not Applicable,N/A
2812-REYAT,5,5579,Stayed,72,No,0,Not Applicable,N/A
2812-SFXMJ,3,4221,Joined,27,No,0,Not Applicable,N/A
2815-CPTUL,2,3684,Churned,89,Yes,1,Price,Price too high
2817-LVCPP,5,6233,Stayed,41,No,0,Not Applicable,N/A
2817-NTQDO,3,4856,Churned,74,Yes,1,Dissatisfaction,Poor expertise of online support
2819-GWENI,4,2987,Stayed,41,No,0,Not Applicable,N/A
2821-WARNZ,5,4170,Stayed,34,No,0,Not Applicable,N/A
2823-LKABH,4,4524,Stayed,60,No,0,Not Applicable,N/A
2824-DXNKN,3,5656,Stayed,30,No,0,Not Applicable,N/A
2824-MYYBN,4,2969,Stayed,29,No,0,Not Applicable,N/A
2826-DXLQO,3,2587,Stayed,69,No,0,Not Applicable,N/A
2826-UWHIS,5,5602,Stayed,55,No,0,Not Applicable,N/A
2828-SLQPF,3,4519,Stayed,62,No,0,Not Applicable,N/A
2829-HYVZP,4,5696,Stayed,69,No,0,Not Applicable,N/A
2830-LEWOA,5,4079,Stayed,28,No,0,Not Applicable,N/A
2831-EBWRN,3,3200,Stayed,39,No,0,Not Applicable,N/A
2832-KJCRD,5,2511,Stayed,47,No,0,Not Applicable,N/A
2832-SCUCO,4,2822,Joined,40,No,0,Not Applicable,N/A
2833-SLKDQ,1,4094,Churned,91,Yes,1,Competitor,Competitor had better devices
2834-JKOOW,3,3572,Stayed,51,No,0,Not Applicable,N/A
2834-JRTUA,1,5200,Churned,81,Yes,1,Competitor,Competitor had better devices
2834-SPCJV,1,6216,Churned,75,Yes,1,Competitor,Competitor had better devices
2839-RFSQE,2,3845,Churned,83,Yes,1,Attitude,Attitude of support person
2840-XANRC,2,2212,Churned,73,Yes,1,Competitor,Competitor made better offer
2842-BCQGE,5,4898,Stayed,33,No,0,Not Applicable,N/A
2842-JTCCU,3,4662,Churned,72,Yes,1,Attitude,Attitude of service provider
2843-CQMEG,3,2911,Stayed,38,No,0,Not Applicable,N/A
2845-AFFTX,1,4726,Churned,76,Yes,1,Dissatisfaction,Product dissatisfaction
2845-HSJCY,2,4786,Churned,78,Yes,1,Competitor,Competitor made better offer
2845-KDHVX,5,5425,Stayed,31,No,0,Not Applicable,N/A
2848-YXSMW,5,5234,Stayed,23,No,0,Not Applicable,N/A
2851-MMUTZ,3,3056,Stayed,69,No,0,Not Applicable,N/A
2851-STERV,4,2715,Stayed,59,No,0,Not Applicable,N/A
2853-CWQFQ,3,5824,Joined,47,No,0,Not Applicable,N/A
2856-HYAPG,2,3052,Churned,91,Yes,1,Price,Price too high
2856-NNASM,1,3802,Churned,73,Yes,1,Dissatisfaction,Network reliability
2858-EIMXH,3,5325,Stayed,65,No,0,Not Applicable,N/A
2858-MOFSQ,2,5472,Churned,76,Yes,1,Price,Price too high
2860-RANUS,1,3336,Churned,75,Yes,1,Price,Price too high
2862-JVEOY,5,5322,Stayed,41,No,0,Not Applicable,N/A
2862-PFNIK,4,3518,Joined,29,No,0,Not Applicable,N/A
2863-IMQDR,3,6149,Stayed,48,No,0,Not Applicable,N/A
2865-TCHJW,1,5808,Churned,74,Yes,1,Competitor,Competitor had better devices
2866-IKBTM,4,3968,Joined,80,No,0,Not Applicable,N/A
2867-UIMSS,1,2734,Churned,85,Yes,1,Dissatisfaction,Product dissatisfaction
2868-LLSKM,4,5958,Stayed,43,No,0,Not Applicable,N/A
2868-MZAGQ,1,5533,Churned,83,Yes,1,Dissatisfaction,Service dissatisfaction
2868-SNELZ,1,2683,Churned,92,Yes,1,Competitor,Competitor made better offer
2869-ADAWR,2,4880,Churned,90,Yes,1,Dissatisfaction,Poor expertise of online support
2873-ZLIWT,2,5764,Churned,91,Yes,1,Competitor,Competitor made better offer
2874-YXVVA,5,3941,Stayed,68,No,0,Not Applicable,N/A
2876-GZYZC,5,5886,Stayed,58,No,0,Not Applicable,N/A
2876-VBBBL,2,2783,Churned,85,Yes,1,Attitude,Attitude of support person
2877-VDUER,3,5691,Stayed,78,No,0,Not Applicable,N/A
2878-DHMIN,3,2334,Stayed,30,No,0,Not Applicable,N/A
2878-RMWXY,3,4680,Stayed,66,No,0,Not Applicable,N/A
2880-FPNAE,4,3170,Joined,32,No,0,Not Applicable,N/A
2882-DDZPG,4,4862,Stayed,76,No,0,Not Applicable,N/A
2882-WDTBA,4,5839,Stayed,75,No,0,Not Applicable,N/A
2883-ILGWO,5,5838,Stayed,75,No,0,Not Applicable,N/A
2884-GBPFB,3,5413,Churned,79,Yes,1,Other,Moved
2885-HIJDH,3,4667,Stayed,49,No,0,Not Applicable,N/A
2886-KEFUM,3,6144,Churned,96,Yes,1,Attitude,Attitude of support person
2887-JPYLU,5,4418,Stayed,42,No,0,Not Applicable,N/A
2888-ADFAO,4,2861,Stayed,30,No,0,Not Applicable,N/A
2889-FPWRM,2,4432,Churned,91,Yes,1,Competitor,Competitor offered higher download speeds
2890-WFBHU,3,6041,Stayed,64,No,0,Not Applicable,N/A
2892-GESUL,5,2269,Stayed,36,No,0,Not Applicable,N/A
2894-QOJRX,1,5024,Churned,93,Yes,1,Competitor,Competitor had better devices
2896-TBNBE,3,3387,Stayed,26,No,0,Not Applicable,N/A
2897-DOVND,3,3527,Joined,26,No,0,Not Applicable,N/A
2898-LSJGD,1,5531,Churned,74,Yes,1,Attitude,Attitude of service provider
2898-MRKPI,4,5570,Stayed,32,No,0,Not Applicable,N/A
2900-PHPLN,3,5209,Stayed,22,No,0,Not Applicable,N/A
2903-YYTBW,4,3408,Joined,48,No,0,Not Applicable,N/A
2904-GGUAZ,4,5515,Stayed,47,No,0,Not Applicable,N/A
2905-KFQUV,3,5748,Joined,39,No,0,Not Applicable,N/A
2907-ILJBN,3,4047,Stayed,29,No,0,Not Applicable,N/A
2908-WGAXL,5,5243,Stayed,76,No,0,Not Applicable,N/A
2908-ZTPNF,4,4452,Stayed,50,No,0,Not Applicable,N/A
2911-IJORQ,4,2546,Stayed,26,No,0,Not Applicable,N/A
2911-UREFD,1,5632,Churned,67,Yes,1,Dissatisfaction,Lack of self-service on Website
2911-WDXMV,5,5334,Stayed,37,No,0,Not Applicable,N/A
2916-BQZLN,4,5157,Stayed,24,No,0,Not Applicable,N/A
2919-HBCJO,1,4580,Churned,90,Yes,1,Other,Moved
2920-RNCEZ,3,5133,Joined,62,No,0,Not Applicable,N/A
2921-XWDJH,3,2768,Stayed,49,No,0,Not Applicable,N/A
2923-ARZLG,5,4890,Stayed,69,No,0,Not Applicable,N/A
2924-KHUVI,3,4847,Stayed,61,No,0,Not Applicable,N/A
2925-MXLSX,5,4403,Stayed,30,No,0,Not Applicable,N/A
2925-VDZHY,4,4641,Stayed,46,No,0,Not Applicable,N/A
2926-JEJJC,4,5066,Stayed,38,No,0,Not Applicable,N/A
2927-CVULT,3,4190,Stayed,43,No,0,Not Applicable,N/A
2927-QRRQV,4,4120,Stayed,79,No,0,Not Applicable,N/A
2928-HLDBA,5,5346,Stayed,47,No,0,Not Applicable,N/A
2929-ERCFZ,1,2939,Churned,80,Yes,1,Competitor,Competitor had better devices
2929-QNSRW,1,4886,Churned,90,Yes,1,Competitor,Competitor made better offer
2930-UOTMB,1,4403,Churned,68,Yes,1,Competitor,Competitor offered higher download speeds
2931-FSOHN,5,5254,Stayed,58,No,0,Not Applicable,N/A
2931-SVLTV,3,2283,Stayed,39,No,0,Not Applicable,N/A
2931-VUVJN,3,5061,Stayed,30,No,0,Not Applicable,N/A
2931-XIQBR,4,5905,Stayed,72,No,0,Not Applicable,N/A
2933-FILNV,3,2635,Churned,91,Yes,1,Dissatisfaction,Lack of self-service on Website
2933-XEUJM,4,2007,Stayed,63,No,0,Not Applicable,N/A
2937-FTHUR,4,2466,Stayed,37,No,0,Not Applicable,N/A
2946-KIQSP,5,2553,Stayed,66,No,0,Not Applicable,N/A
2947-DOMLJ,1,3677,Churned,82,Yes,1,Dissatisfaction,Service dissatisfaction
2951-QOQTK,2,5436,Churned,72,Yes,1,Competitor,Competitor offered higher download speeds
2952-QAYZF,1,2264,Churned,81,Yes,1,Competitor,Competitor had better devices
2954-PIBKO,3,5128,Stayed,62,No,0,Not Applicable,N/A
2955-BJZHG,1,5174,Churned,77,Yes,1,Competitor,Competitor had better devices
2955-PSXOE,2,3061,Churned,91,Yes,1,Price,Price too high
2956-GGUCQ,1,3079,Churned,65,Yes,1,Attitude,Attitude of service provider
2957-JIRMN,4,4166,Stayed,60,No,0,Not Applicable,N/A
2957-LOLHO,3,2887,Churned,68,Yes,1,Competitor,Competitor made better offer
2958-NHPPS,5,4263,Stayed,53,No,0,Not Applicable,N/A
