customer_id;customer_status;refer_a_friend;num_referrals;tenure_months;offer;phone_service;avg_monthly_longdist_charge;multiple_lines;internet_service;internet_type;avg_monthly_gb_download;online_security;online_backup;device_protection_plan;premium_tech_support;streaming_tv;streaming_movies;streaming_music;unlimited_data;contract;paperless_billing;payment_method;monthly_charge;total_charges;total_refunds;total_extra_charges;total_longdist_charges;total_revenue
2347-WKKAE;Stayed;Yes;9;42;None;Yes;41,16;Yes;Yes;Fiber Optic;11;Yes;No;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;94,4;4014,6;0;0;1728,72;5743,32
2348-KCJLT;Stayed;Yes;8;44;Offer B;Yes;44,87;No;Yes;Cable;20;Yes;Yes;Yes;No;No;No;No;No;One Year;Yes;Credit Card;61,5;2722,2;0;150;1974,28;4846,48
2351-BKRZW;Stayed;Yes;10;43;None;Yes;29,98;No;Yes;Cable;59;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;75,2;3254,35;0;0;1289,14;4543,49
2351-RRBUE;Stayed;Yes;2;7;Offer E;Yes;41,64;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Mailed Check;20,65;134,05;0;0;291,48;425,53
2357-COQEK;Churned;No;0;28;None;Yes;28,14;Yes;Yes;Fiber Optic;10;No;No;Yes;Yes;Yes;Yes;No;Yes;Month-to-Month;Yes;Bank Withdrawal;103,3;2890,65;0;0;787,92;3678,57
2359-KLTEK;Stayed;Yes;2;41;None;Yes;43,19;No;Yes;Fiber Optic;59;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;94,9;3848;0;0;1770,79;5618,79
2359-KMGLI;Churned;No;0;24;Offer C;Yes;49,3;Yes;Yes;Fiber Optic;20;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;80,25;1861,5;0;0;1183,2;3044,7
2359-QWQUL;Churned;Yes;1;39;None;Yes;9,51;No;Yes;Fiber Optic;7;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Credit Card;104,7;4134,85;0;0;370,89;4505,74
2360-RDGRO;Stayed;Yes;4;65;None;Yes;41,2;Yes;Yes;Fiber Optic;10;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;104,25;6812,95;0;0;2678;9490,95
2361-FJWNO;Stayed;No;0;40;None;No;0;No;Yes;Cable;12;No;Yes;No;Yes;No;No;No;No;One Year;No;Credit Card;36;1382,9;0;130;0;1512,9
2361-UPSND;Stayed;Yes;6;46;None;Yes;44,75;No;Yes;DSL;27;Yes;Yes;No;Yes;No;Yes;Yes;Yes;One Year;No;Credit Card;70,6;3231,05;0;0;2058,5;5289,55
2362-IBOOY;Churned;No;0;36;Offer C;Yes;43,97;Yes;Yes;Fiber Optic;42;No;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;84,75;3050,15;0;0;1582,92;4633,07
2363-BJLSL;Stayed;No;0;62;Offer B;Yes;48,72;No;Yes;DSL;2;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;80,4;4981,15;0;0;3020,64;8001,79
2364-UFROM;Stayed;No;0;30;None;Yes;32,41;No;Yes;Cable;22;Yes;Yes;No;Yes;Yes;No;No;Yes;One Year;No;Bank Withdrawal;70,4;2044,75;0;0;972,3;3017,05
2368-GAKKQ;Stayed;No;0;70;Offer A;Yes;17,32;Yes;Yes;Fiber Optic;30;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;113,65;7939,25;0;0;1212,4;9151,65
2369-FEVNO;Joined;No;0;1;None;Yes;7,76;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;19,9;19,9;0;0;7,76;27,66
2369-UAPKZ;Churned;No;0;5;Offer E;Yes;38,89;Yes;Yes;Fiber Optic;8;No;Yes;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;No;Mailed Check;104,1;541,9;0;0;194,45;736,35
2371-JQHZZ;Stayed;Yes;7;24;None;Yes;46,91;Yes;Yes;Fiber Optic;20;No;No;No;No;Yes;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;93;2248,05;0;40;1125,84;3413,89
2371-JUNGC;Stayed;No;0;11;Offer D;Yes;28,62;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;20,25;208;0;0;314,82;522,82
2371-KFUOG;Stayed;No;0;58;Offer B;Yes;32,67;No;Yes;Fiber Optic;14;Yes;Yes;No;No;Yes;Yes;Yes;Yes;One Year;No;Bank Withdrawal;99,15;5720,95;0;0;1894,86;7615,81
2372-HWUHI;Churned;No;0;2;Offer E;Yes;46,84;No;Yes;DSL;3;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;44,35;81,25;0;0;93,68;174,93
2373-NTKOD;Stayed;No;0;8;Offer E;Yes;25,72;No;Yes;Cable;24;No;No;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;66,25;546,45;0;0;205,76;752,21
2378-HTWFW;Stayed;No;0;35;None;Yes;26,19;Yes;Yes;Fiber Optic;19;Yes;No;No;No;No;Yes;No;No;Month-to-Month;No;Credit Card;91;3180,5;0;40;916,65;4137,15
2378-VTKDH;Stayed;Yes;9;65;Offer B;Yes;8,59;Yes;Yes;Fiber Optic;7;No;Yes;Yes;No;Yes;Yes;No;Yes;Month-to-Month;Yes;Bank Withdrawal;104,35;6578,55;0;0;558,35;7136,9
2378-YIZKA;Stayed;Yes;7;68;None;Yes;6,28;No;Yes;DSL;16;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Two Year;Yes;Credit Card;85;5607,75;0;130;427,04;6164,79
2379-ENZGV;Churned;No;0;6;Offer E;Yes;39,32;No;Yes;Fiber Optic;12;No;Yes;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;84,85;523,5;0;0;235,92;759,42
2379-GYFLQ;Stayed;No;0;46;None;Yes;22,13;Yes;Yes;Fiber Optic;22;No;Yes;Yes;No;Yes;No;No;Yes;One Year;Yes;Credit Card;94,9;4422,95;24,08;0;1017,98;5416,85
2380-DAMQP;Stayed;Yes;10;72;None;Yes;40,59;Yes;Yes;Fiber Optic;25;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;115,15;8349,7;0;0;2922,48;11272,18
2382-BCKQJ;Churned;No;0;62;Offer B;Yes;32,58;Yes;Yes;Fiber Optic;15;No;No;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;100,15;6413,65;0;0;2019,96;8433,61
2384-OVPSA;Stayed;No;0;38;None;Yes;4,09;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Mailed Check;20,2;735,9;0;0;155,42;891,32
2386-LAHRK;Churned;No;0;1;None;Yes;14,58;No;Yes;DSL;73;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Mailed Check;53,5;53,5;0;0;14,58;68,08
2386-OWURY;Stayed;No;0;58;None;Yes;35,55;No;Yes;Fiber Optic;73;No;No;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;95,3;5817,7;0;0;2061,9;7879,6
2387-KDZQY;Stayed;No;0;17;None;Yes;31,6;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Credit Card;20,1;279,5;0;0;537,2;816,7
2388-LAESQ;Stayed;Yes;3;72;Offer A;Yes;28,72;Yes;Yes;Fiber Optic;25;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Two Year;Yes;Bank Withdrawal;114,85;8317,95;0;0;2067,84;10385,79
2391-IPLOP;Stayed;Yes;6;50;Offer B;Yes;14,32;Yes;Yes;Cable;58;No;No;Yes;Yes;Yes;No;No;Yes;One Year;Yes;Bank Withdrawal;69,65;3442,15;0;0;716;4158,15
2391-SOORI;Churned;No;0;4;Offer E;Yes;26,04;No;Yes;DSL;27;Yes;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;49,35;219,65;0;0;104,16;323,81
2393-DIVAI;Joined;No;0;3;Offer E;Yes;15,37;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;20;61,7;0;0;46,11;107,81
2397-BRLOM;Churned;Yes;2;8;None;Yes;26,99;No;Yes;Fiber Optic;2;No;No;No;No;Yes;No;No;Yes;Month-to-Month;Yes;Credit Card;80,45;583,45;0;0;215,92;799,37
2398-YPMUR;Churned;Yes;2;13;None;Yes;37,86;No;Yes;Fiber Optic;19;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Bank Withdrawal;70,15;916,75;0;90;492,18;1498,93
2400-FEQME;Stayed;Yes;1;55;Offer B;Yes;40,94;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;20,5;1177,95;5,83;0;2251,7;3423,82
2400-XIWIO;Stayed;Yes;2;71;None;Yes;22,33;Yes;Yes;Cable;71;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;90,1;6310,9;0;0;1585,43;7896,33
2402-TAIRZ;Stayed;No;0;37;None;Yes;9,61;No;Yes;Fiber Optic;11;No;Yes;Yes;No;No;No;No;Yes;One Year;No;Bank Withdrawal;80,05;3019,1;0;0;355,57;3374,67
2403-BCASL;Churned;Yes;1;41;Offer B;Yes;45,04;Yes;Yes;Cable;29;No;Yes;Yes;Yes;Yes;Yes;No;Yes;One Year;Yes;Bank Withdrawal;111,95;4534,9;0;0;1846,64;6381,54
2404-JIBFC;Stayed;Yes;1;55;None;Yes;8,39;Yes;Yes;DSL;52;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;85,1;4657,95;0;0;461,45;5119,4
2405-LBMUW;Stayed;Yes;1;61;Offer B;No;0;No;Yes;DSL;59;Yes;Yes;No;Yes;No;Yes;Yes;No;One Year;Yes;Bank Withdrawal;50,7;3088,75;0;20;0;3108,75
2408-PSJVE;Stayed;Yes;1;44;None;Yes;37,68;No;Yes;DSL;24;No;Yes;Yes;Yes;No;No;No;Yes;Month-to-Month;Yes;Credit Card;61,9;2924,05;0;0;1657,92;4581,97
2408-TZMJL;Churned;Yes;1;59;Offer B;Yes;22,71;Yes;Yes;Fiber Optic;26;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;110,15;6448,05;0;0;1339,89;7787,94
2408-WITXK;Churned;No;0;10;Offer D;No;0;No;Yes;DSL;4;No;No;No;No;No;Yes;No;Yes;Month-to-Month;Yes;Bank Withdrawal;34,7;329,8;0;0;0;329,8
2410-CIYFZ;Joined;No;0;2;None;Yes;49,53;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Mailed Check;20,4;42,9;0;0;99,06;141,96
2418-TPEUN;Stayed;Yes;2;56;Offer B;Yes;48,56;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;19,8;1119,9;0;0;2719,36;3839,26
2419-FSORS;Stayed;Yes;8;72;Offer A;Yes;10,68;Yes;Yes;Fiber Optic;59;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;108,4;7719,5;0;0;768,96;8488,46
2424-WVHPL;Joined;No;0;1;None;Yes;27,65;No;Yes;Fiber Optic;2;No;No;No;Yes;No;No;No;Yes;One Year;No;Bank Withdrawal;74,7;74,7;0;0;27,65;102,35
2428-HYUNX;Stayed;Yes;4;44;None;Yes;1,89;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;19,35;847,25;0;0;83,16;930,41
2428-ZMCTB;Stayed;No;0;10;Offer D;Yes;20,29;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;19,75;208,25;0;0;202,9;411,15
2429-AYKKO;Stayed;No;0;72;Offer A;Yes;3,43;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;19,85;1434,1;0;0;246,96;1681,06
2430-RRYUW;Stayed;No;0;66;Offer A;Yes;11,56;No;Yes;DSL;30;Yes;Yes;No;No;No;No;No;Yes;One Year;Yes;Mailed Check;54,8;3465,7;0;0;762,96;4228,66
2430-USGXP;Churned;Yes;1;24;None;Yes;34,62;Yes;Yes;Fiber Optic;23;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;101,05;2391,8;0;0;830,88;3222,68
2432-TFSMK;Stayed;No;0;18;None;Yes;34,78;Yes;Yes;Fiber Optic;2;No;No;Yes;No;Yes;No;No;Yes;One Year;Yes;Credit Card;89,6;1633;0;0;626,04;2259,04
2433-KMEAS;Churned;No;0;22;Offer D;Yes;7,28;Yes;Yes;DSL;7;Yes;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;54,45;1127,35;0;0;160,16;1287,51
2434-EEVDB;Stayed;Yes;7;64;Offer B;Yes;1,27;Yes;Yes;Fiber Optic;13;Yes;No;Yes;No;Yes;No;No;Yes;Two Year;Yes;Credit Card;94,6;5948,7;0;0;81,28;6029,98
2436-QBZFP;Stayed;Yes;4;22;None;No;0;No;Yes;DSL;19;No;Yes;No;No;Yes;No;No;No;Month-to-Month;No;Bank Withdrawal;39,2;849,9;0;50;0;899,9
2439-LYPMQ;Stayed;Yes;7;38;Offer C;Yes;4,75;Yes;Yes;Fiber Optic;24;No;Yes;Yes;No;Yes;Yes;No;Yes;Two Year;Yes;Bank Withdrawal;102,6;4009,2;45,81;0;180,5;4143,89
2439-QKJUL;Stayed;No;0;5;None;Yes;7,83;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;20,25;109,8;0;0;39,15;148,95
2446-BEGGB;Churned;No;0;6;None;Yes;47,35;Yes;Yes;Fiber Optic;29;No;Yes;No;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;98,25;560,6;0;0;284,1;844,7
2446-PLQVO;Churned;No;0;1;Offer E;Yes;5,67;No;Yes;Fiber Optic;7;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;70,3;70,3;0;0;5,67;75,97
2446-ZKVAF;Stayed;Yes;5;18;None;Yes;1,28;Yes;Yes;DSL;30;No;Yes;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;56,8;1074,65;0;0;23,04;1097,69
2450-ZKEED;Stayed;No;0;11;Offer D;Yes;7,42;No;Yes;DSL;17;No;No;Yes;Yes;No;No;No;Yes;One Year;No;Bank Withdrawal;53,8;651,55;0;0;81,62;733,17
2451-YMUXS;Stayed;No;0;67;Offer A;Yes;28,88;Yes;Yes;DSL;11;Yes;Yes;No;Yes;No;No;No;Yes;Two Year;Yes;Bank Withdrawal;64,55;4250,1;0;0;1934,96;6185,06
2452-KDRRH;Stayed;No;0;67;None;Yes;38,85;Yes;Yes;Fiber Optic;19;No;No;Yes;No;Yes;Yes;No;Yes;Two Year;Yes;Credit Card;101,4;6841,05;0;0;2602,95;9444
2452-MRMZF;Stayed;Yes;9;72;None;Yes;8,48;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;25,7;1937,4;0;0;610,56;2547,96
2452-SNHFZ;Stayed;No;0;47;None;Yes;48,03;No;Yes;Fiber Optic;69;Yes;No;No;No;No;No;No;Yes;Month-to-Month;No;Credit Card;75,45;3545,1;0;0;2257,41;5802,51
2453-SAFNS;Stayed;No;0;54;Offer B;Yes;45,43;Yes;Yes;Cable;2;No;Yes;No;Yes;Yes;No;No;Yes;One Year;No;Credit Card;72,1;3886,05;0;0;2453,22;6339,27
2454-RPBRZ;Churned;Yes;1;12;Offer D;Yes;30,63;Yes;Yes;Fiber Optic;27;No;Yes;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;98,1;1060,2;49,06;0;367,56;1378,7
2455-USLMV;Stayed;No;0;31;Offer C;Yes;24,21;Yes;Yes;Fiber Optic;48;Yes;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;84,75;2613,4;0;0;750,51;3363,91
2458-EOMRE;Stayed;No;0;11;Offer D;Yes;40,96;No;Yes;DSL;52;Yes;No;Yes;No;No;Yes;Yes;No;Month-to-Month;No;Bank Withdrawal;64,05;733,95;0;90;450,56;1274,51
2460-FPSYH;Churned;No;0;40;None;No;0;No;Yes;Cable;6;Yes;Yes;No;No;Yes;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;55,8;2109,35;0;80;0;2189,35
2460-NGXBJ;Stayed;Yes;8;11;None;Yes;28,64;Yes;Yes;Fiber Optic;22;No;No;No;No;No;No;No;Yes;One Year;Yes;Credit Card;75,2;775,3;0;0;315,04;1090,34
2462-XIIJB;Churned;No;0;5;None;Yes;3,25;Yes;Yes;Fiber Optic;25;No;No;Yes;No;Yes;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;92,5;452,7;0;0;16,25;468,95
2465-BLLEU;Joined;No;0;1;Offer E;Yes;10,22;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;19,75;19,75;0;0;10,22;29,97
2466-FCCPT;Stayed;Yes;7;20;None;Yes;7,31;No;No;None;0;No;No;No;No;No;No;No;No;One Year;No;Bank Withdrawal;19,7;395,6;0;0;146,2;541,8
2466-NEJOJ;Stayed;Yes;6;8;Offer E;Yes;26,17;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;No;Credit Card;19,65;169,75;0;0;209,36;379,11
2468-SJFLM;Joined;No;0;1;None;Yes;39,55;No;Yes;Fiber Optic;21;No;No;No;Yes;No;No;No;Yes;Month-to-Month;Yes;Mailed Check;74,3;74,3;0;0;39,55;113,85
2469-DTSGX;Stayed;No;0;72;Offer A;Yes;44,81;Yes;Yes;Fiber Optic;14;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Two Year;No;Bank Withdrawal;111,65;7943,45;0;0;3226,32;11169,77
2472-OVKUP;Churned;Yes;5;6;None;Yes;42,08;No;Yes;Fiber Optic;29;No;Yes;Yes;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;91;531;0;0;252,48;783,48
2474-BRUCM;Churned;Yes;1;40;None;Yes;2,85;Yes;Yes;Fiber Optic;3;Yes;No;No;No;Yes;Yes;No;Yes;Month-to-Month;No;Bank Withdrawal;101,85;4086,3;0;0;114;4200,3
2474-LCNUE;Stayed;Yes;5;23;Offer D;Yes;14,53;Yes;Yes;Cable;48;No;No;No;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Credit Card;73,65;1642,75;0;0;334,19;1976,94
2475-MROZF;Stayed;No;0;30;Offer C;Yes;2,87;Yes;Yes;Fiber Optic;29;Yes;Yes;Yes;Yes;No;No;No;Yes;Month-to-Month;Yes;Credit Card;95;2852,4;0;0;86,1;2938,5
2476-YGEFM;Stayed;No;0;29;None;Yes;7,01;Yes;Yes;Fiber Optic;42;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;76;2215,25;0;0;203,29;2418,54
2478-EEWWM;Stayed;Yes;1;59;Offer B;No;0;No;Yes;DSL;53;No;No;No;No;Yes;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;44,3;2666,75;0;20;0;2686,75
2479-BRAMR;Churned;Yes;1;41;Offer B;Yes;45,84;Yes;Yes;Fiber Optic;18;Yes;No;Yes;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;83,75;3273,55;0;0;1879,44;5152,99
2480-EJWYP;Stayed;Yes;5;58;Offer B;Yes;45,37;Yes;Yes;Fiber Optic;28;No;Yes;No;No;Yes;Yes;No;Yes;One Year;Yes;Bank Withdrawal;97,8;5458,8;0;0;2631,46;8090,26
2480-JZOSN;Joined;Yes;8;1;None;Yes;35,24;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;20,65;20,65;0;0;35,24;55,89
2480-SQIOB;Stayed;Yes;1;4;Offer E;Yes;25,9;No;Yes;DSL;19;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;44,8;169,65;0;0;103,6;273,25
2481-SBOYW;Stayed;No;0;61;Offer B;Yes;32,05;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;Yes;Credit Card;25;1498,35;0;0;1955,05;3453,4
2482-CZGBB;Churned;No;0;10;None;Yes;27,28;No;Yes;Fiber Optic;27;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;70;740;0;0;272,8;1012,8
2483-XSSMZ;Stayed;No;0;39;None;Yes;25,33;No;Yes;DSL;82;Yes;No;No;No;No;No;No;No;One Year;Yes;Bank Withdrawal;47,85;1886,4;0;70;987,87;2944,27
2484-DGXPZ;Churned;Yes;1;31;None;Yes;30,07;No;No;None;0;No;No;No;No;No;No;No;No;Month-to-Month;Yes;Credit Card;19,55;658,95;0;0;932,17;1591,12
2485-ITVKB;Churned;Yes;1;2;Offer E;No;0;No;Yes;DSL;12;No;No;No;No;No;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;35,1;68,75;0;10;0;78,75
2486-WYVVE;Stayed;Yes;1;31;None;Yes;3,12;Yes;Yes;DSL;6;No;No;Yes;Yes;Yes;Yes;Yes;Yes;One Year;Yes;Credit Card;79,3;2484;0;0;96,72;2580,72
2495-INZWQ;Churned;No;0;4;Offer E;No;0;No;Yes;Cable;20;No;No;No;No;Yes;Yes;Yes;No;Month-to-Month;Yes;Bank Withdrawal;44,55;174,3;0;10;0;184,3
2495-KZNFB;Stayed;No;0;33;None;Yes;16,76;Yes;Yes;Fiber Optic;85;Yes;No;No;No;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;90,65;2989,6;0;0;553,08;3542,68
2495-TTHBQ;Stayed;No;0;4;None;Yes;32,15;No;No;None;0;No;No;No;No;No;No;No;No;One Year;Yes;Credit Card;20,4;84,75;0;0;128,6;213,35
2498-XLDZR;Stayed;Yes;1;32;None;Yes;19,76;No;Yes;DSL;59;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Two Year;No;Credit Card;73,6;2316,85;12,66;0;632,32;2936,51
2499-AJYUA;Stayed;Yes;8;72;Offer A;Yes;15,85;Yes;Yes;Fiber Optic;2;No;Yes;Yes;Yes;Yes;Yes;No;Yes;Two Year;Yes;Credit Card;110,8;7882,25;0;0;1141,2;9023,45
2501-XWWTZ;Stayed;No;0;11;None;Yes;1,01;No;Yes;Fiber Optic;8;No;No;No;No;No;No;No;Yes;Month-to-Month;No;Bank Withdrawal;70,2;760,05;0;0;11,11;771,16
2504-DSHIH;Stayed;Yes;1;23;None;Yes;42,59;Yes;Yes;Fiber Optic;2;No;No;No;No;No;Yes;Yes;Yes;One Year;No;Bank Withdrawal;86,8;1975,85;0;0;979,57;2955,42
2506-CLAKW;Churned;No;0;6;Offer E;Yes;20,26;No;Yes;Fiber Optic;26;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;98,15;567,45;0;0;121,56;689,01
2506-TNFCO;Churned;Yes;1;1;None;Yes;12,46;No;Yes;Fiber Optic;22;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;69,55;69,55;0;0;12,46;82,01
2507-QZPQS;Stayed;No;0;15;None;Yes;9,97;Yes;Yes;Fiber Optic;47;No;Yes;No;Yes;No;Yes;Yes;Yes;Month-to-Month;No;Bank Withdrawal;95,7;1451,1;0;0;149,55;1600,65
2509-TFPJU;Stayed;Yes;1;72;None;Yes;40,04;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;25,75;1864,2;0;0;2882,88;4747,08
2511-ALLCS;Stayed;Yes;5;35;None;Yes;18,86;Yes;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Bank Withdrawal;24,3;821,6;0;0;660,1;1481,7
2511-MORQY;Stayed;Yes;4;50;Offer B;Yes;10,33;Yes;Yes;DSL;6;No;No;Yes;No;No;No;No;Yes;One Year;No;Bank Withdrawal;54,9;2614,1;0;0;516,5;3130,6
2514-GINMM;Churned;No;0;1;Offer E;Yes;48,97;No;Yes;Fiber Optic;23;No;No;No;No;Yes;No;No;No;Month-to-Month;Yes;Bank Withdrawal;79,5;79,5;0;0;48,97;128,47
2516-VQRRV;Churned;No;0;2;None;Yes;23,46;Yes;Yes;Fiber Optic;25;No;No;No;No;No;No;No;Yes;Month-to-Month;Yes;Credit Card;75,45;158,4;0;0;46,92;205,32
2516-XSJKX;Stayed;Yes;1;41;None;Yes;32,29;No;Yes;DSL;69;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Two Year;No;Bank Withdrawal;78,45;3126,45;0;0;1323,89;4450,34
2519-ERQOJ;Stayed;No;0;33;Offer C;No;0;No;Yes;Cable;11;No;No;Yes;Yes;Yes;Yes;No;Yes;One Year;Yes;Bank Withdrawal;54,6;1803,7;0;0;0;1803,7
2519-FAKOD;Churned;No;0;38;Offer C;Yes;31,27;Yes;Yes;Fiber Optic;85;No;No;Yes;No;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;99,25;3777,15;0;0;1188,26;4965,41
2519-LBNQL;Stayed;Yes;2;60;None;Yes;22,95;Yes;Yes;Fiber Optic;15;No;Yes;Yes;No;Yes;Yes;Yes;Yes;One Year;Yes;Bank Withdrawal;104,35;6339,45;41,23;0;1377;7675,22
2519-TWKFS;Stayed;Yes;2;25;None;Yes;47,1;Yes;Yes;DSL;25;No;No;No;Yes;No;No;No;Yes;One Year;Yes;Credit Card;55,1;1466,1;0;0;1177,5;2643,6
2520-SGTTA;Stayed;Yes;4;10;Offer E;Yes;20,05;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;20;200;0;0;200,5;400,5
2521-NPUZR;Stayed;Yes;9;70;Offer A;Yes;41,05;No;Yes;Fiber Optic;59;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Two Year;No;Credit Card;101;7085,5;0;0;2873,5;9959
2522-AHJXR;Stayed;Yes;6;60;None;Yes;4,59;Yes;Yes;Fiber Optic;9;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Month-to-Month;Yes;Bank Withdrawal;109,45;6572,85;0;0;275,4;6848,25
2522-WLNSF;Stayed;Yes;2;34;None;Yes;12,33;No;Yes;Cable;23;No;No;Yes;Yes;Yes;No;No;Yes;One Year;No;Bank Withdrawal;64,2;2106,3;0;0;419,22;2525,52
2523-EWWZL;Stayed;No;0;27;Offer C;Yes;39,67;No;Yes;Fiber Optic;59;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;76,1;2093,4;30,14;0;1071,09;3134,35
2525-GVKQU;Stayed;No;0;60;Offer B;Yes;47,07;No;No;None;0;No;No;No;No;No;No;No;No;Two Year;No;Credit Card;20,6;1093;0;0;2824,2;3917,2
2528-HFYZX;Churned;Yes;2;17;None;Yes;1,05;No;Yes;Fiber Optic;8;No;Yes;No;No;No;No;No;Yes;Month-to-Month;Yes;Bank Withdrawal;76,45;1233,4;0;0;17,85;1251,25
2530-ENDWQ;Churned;Yes;2;71;Offer A;Yes;40,52;Yes;Yes;Fiber Optic;17;No;No;No;No;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;93,7;6585,35;0;0;2876,92;9462,27
2530-FMFXO;Stayed;Yes;3;56;Offer B;Yes;42,16;Yes;Yes;Fiber Optic;19;No;No;Yes;Yes;Yes;Yes;Yes;Yes;Two Year;Yes;Bank Withdrawal;103,2;5873,75;0;0;2360,96;8234,71
