customer_id,phone_service,internet_service,online_security,online_backup,device_protection,premium_tech_support,streaming_tv,streaming_movies,streaming_music,internet_type
2959-MJHIC,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
2960-NKRSO,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic
2961-VNFKL,Yes,No,No,No,No,No,No,No,No,None
2962-XPMCQ,Yes,Yes,No,No,No,No,No,No,No,DSL
2967-MXRAV,Yes,No,No,No,No,No,No,No,No,None
2968-SSGAA,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
2969-QWUBZ,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Cable
2969-VAPYH,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
2969-WGHQO,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,DSL
2971-SGAFL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,DSL
2972-YDYUW,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber Optic
2974-GGUXS,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
2977-CEBSX,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
2978-XXSOG,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
2979-SXESE,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Cable
2982-IHMFT,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
2982-VPSGI,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
2983-ZANRP,Yes,Yes,No,Yes,No,No,No,No,Yes,Fiber Optic
2984-AFWNC,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
2984-MIIZL,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
2984-RGEYA,Yes,No,No,No,No,No,No,No,No,None
2984-TBYKU,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic
2985-FMWYF,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
2985-JUUBZ,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL
2987-BJXIK,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
2988-GBIVW,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Fiber Optic
2988-PLAHS,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Cable
2988-QRAJY,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
2990-HWIML,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
2990-IAJSV,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
2990-OGYTD,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
2995-UPRYS,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
2995-YWTCD,Yes,No,No,No,No,No,No,No,No,None
2996-XAUVF,No,Yes,No,No,No,Yes,No,Yes,Yes,DSL
2999-AANRQ,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,DSL
3001-CBHLQ,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Fiber Optic
3001-UNBTL,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic
3002-WQZWT,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3003-CMDUU,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
3005-NFMTA,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
3005-TYFRD,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3006-XIMLN,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3007-FDPEA,Yes,No,No,No,No,No,No,No,No,None
3009-JWMPU,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
3011-WQKSZ,Yes,No,No,No,No,No,No,No,No,None
3012-VFFMN,Yes,No,No,No,No,No,No,No,No,None
3014-WJKSM,Yes,Yes,No,No,Yes,No,No,No,No,Fiber Optic
3016-KSVCP,No,Yes,No,No,No,No,Yes,No,No,DSL
3018-TFTSU,Yes,Yes,Yes,No,Yes,No,No,No,No,Fiber Optic
3021-VLNRJ,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,DSL
3022-BEXHZ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3023-GFLBR,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3026-ATZYV,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Cable
3027-YNWZU,Yes,No,No,No,No,No,No,No,No,None
3027-ZTDHO,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3030-YDNRM,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3030-YZADT,Yes,Yes,No,No,No,No,No,No,No,DSL
3030-ZKIWL,Yes,No,No,No,No,No,No,No,No,None
3034-ZBEQN,No,Yes,No,Yes,Yes,No,No,No,No,DSL
3038-PQIUY,Yes,Yes,Yes,Yes,Yes,No,No,No,No,DSL
3039-MJSLN,Yes,No,No,No,No,No,No,No,No,None
3043-SUDUA,Yes,No,No,No,No,No,No,No,No,None
3043-TYBNO,Yes,Yes,No,No,No,Yes,No,Yes,Yes,DSL
3045-XETSH,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
3049-NDXFL,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3049-SOLAY,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3050-GBUSH,No,Yes,No,No,No,No,Yes,No,No,DSL
3050-RLLXC,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Cable
3055-MJDSB,No,Yes,No,No,No,No,No,No,No,DSL
3055-OYMSE,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
3055-VTCGS,Yes,Yes,No,No,Yes,No,No,Yes,Yes,DSL
3057-VJJQE,Yes,Yes,Yes,No,No,No,No,No,No,DSL
3058-HJCUY,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3058-WQDRE,No,Yes,No,No,No,No,No,No,No,Cable
3059-NGMXB,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL
3061-BCKYI,Yes,No,No,No,No,No,No,No,No,None
3062-ICYZQ,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Fiber Optic
3063-QFSZL,Yes,Yes,No,No,No,No,No,Yes,Yes,Cable
3066-RRJIO,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3067-SVMTC,Yes,Yes,Yes,No,No,Yes,No,No,No,Cable
3068-OMWZA,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
3069-SSVSN,No,Yes,No,No,No,No,No,No,No,DSL
3070-BDOQC,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3070-DVEYC,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3070-FNFZQ,Yes,No,No,No,No,No,No,No,No,None
3071-MVJCD,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Cable
3071-VBYPO,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Fiber Optic
3074-GQWYX,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3077-RSNTJ,Yes,No,No,No,No,No,No,No,No,None
3078-ZKNTS,Yes,No,No,No,No,No,No,No,No,None
3079-BCHLN,Yes,No,No,No,No,No,No,No,No,None
3082-VQXNH,No,Yes,No,Yes,No,No,No,No,No,DSL
3082-WQRVY,Yes,No,No,No,No,No,No,No,No,None
3082-YVEKW,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,DSL
3084-DOWLE,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
3085-QUOZK,Yes,Yes,No,No,No,No,No,No,No,Cable
3086-RUCRN,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Fiber Optic
3088-FVYWK,Yes,No,No,No,No,No,No,No,No,None
3088-LHEFH,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
3090-HAWSU,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3090-LETTY,Yes,Yes,Yes,Yes,No,No,No,No,No,DSL
3090-QFUVD,Yes,No,No,No,No,No,No,No,No,None
3091-FYHKI,No,Yes,No,No,No,No,No,Yes,Yes,DSL
3092-IGHWF,Yes,Yes,No,Yes,Yes,No,No,No,No,Cable
3094-JOJAI,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3096-GKWEB,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3096-IZETN,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3096-JRDSO,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Fiber Optic
3096-WPXBT,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Fiber Optic
3096-YXENJ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3097-FQTVJ,Yes,No,No,No,No,No,No,No,No,None
3097-IDVPU,Yes,Yes,No,No,No,No,No,No,No,DSL
3097-NNSPB,Yes,Yes,No,Yes,No,No,No,No,No,DSL
3097-NQYSN,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
3097-PYWXL,Yes,No,No,No,No,No,No,No,No,None
3099-OONVS,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
3104-OWCGK,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Fiber Optic
3106-ULWFW,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3108-PCCGG,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Cable
3113-IWHLC,Yes,Yes,Yes,No,Yes,No,No,No,No,DSL
3115-CZMZD,Yes,No,No,No,No,No,No,No,No,None
3115-JPJDD,Yes,Yes,Yes,No,Yes,No,No,No,No,Fiber Optic
3118-UHVVQ,Yes,No,No,No,No,No,No,No,No,None
3120-FAZKD,Yes,No,No,No,No,No,No,No,No,None
3125-RAHBV,Yes,No,No,No,No,No,No,No,No,None
3126-WQMGH,Yes,Yes,No,No,No,No,No,No,Yes,DSL
3128-YOVTD,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic
3129-AAQOU,Yes,No,No,No,No,No,No,No,No,None
3130-ICDUP,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
3131-NWVFJ,Yes,No,No,No,No,No,No,No,No,None
3132-TVFDZ,No,Yes,No,No,No,No,Yes,Yes,Yes,Cable
3133-PZNSR,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber Optic
3134-DSHVC,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic
3137-LUPIX,Yes,Yes,No,No,No,Yes,Yes,No,No,Cable
3137-NYQQI,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL
3138-BKYAV,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
3143-ILDAL,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Fiber Optic
3143-JQEGI,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3144-AUDBS,Yes,Yes,No,No,No,Yes,No,No,No,DSL
3144-KMTWZ,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
3146-JTQHR,Yes,No,No,No,No,No,No,No,No,None
3146-MSEGF,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,DSL
3148-AOIQT,Yes,No,No,No,No,No,No,No,No,None
3148-BLQJT,Yes,No,No,No,No,No,No,No,No,None
3154-CFSZG,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Fiber Optic
3154-HMWUU,Yes,No,No,No,No,No,No,No,No,None
3156-QLHBO,Yes,No,No,No,No,No,No,No,No,None
3158-MOERK,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3160-TYXLT,No,Yes,Yes,Yes,No,No,No,Yes,Yes,DSL
3161-GETRM,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Fiber Optic
3161-ONRWK,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL
3162-KKZXO,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic
3162-ZJZFU,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Fiber Optic
3164-AALRN,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL
3164-YAXFY,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,DSL
3165-HDOEW,Yes,Yes,No,No,No,No,No,No,No,DSL
3166-PNEOF,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable
3167-SNQPL,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Fiber Optic
3170-GWYKC,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3170-NMYVV,Yes,No,No,No,No,No,No,No,No,None
3173-NVMPX,Yes,Yes,No,Yes,No,No,No,No,No,DSL
3173-WSSUE,Yes,No,No,No,No,No,No,No,No,None
3174-AKMAS,Yes,Yes,No,Yes,No,Yes,Yes,No,No,DSL
3174-RKMOW,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3177-LASXD,Yes,Yes,No,No,No,No,No,No,No,Cable
3178-CIFOT,Yes,No,No,No,No,No,No,No,No,None
3178-FESZO,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
3179-GBRWV,Yes,Yes,Yes,Yes,No,No,No,Yes,No,DSL
3181-MIZBN,Yes,No,No,No,No,No,No,No,No,None
3181-VTHOE,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,DSL
3186-AJIEK,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3186-BAXNB,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Fiber Optic
3190-FZATL,Yes,No,No,No,No,No,No,No,No,None
3190-ITQXP,Yes,No,No,No,No,No,No,No,No,None
3190-XFANI,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
3191-CSNMG,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
3192-LNKRK,Yes,Yes,No,No,Yes,No,Yes,No,No,Fiber Optic
3192-NQECA,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3194-ORPIK,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
3195-TQDZX,Yes,No,No,No,No,No,No,No,No,None
3196-NVXLZ,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
3197-ARFOY,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Fiber Optic
3197-NNYNB,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3198-VELRD,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3199-NPKCN,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3199-XGZCY,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3200-MNQTF,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,DSL
3205-MXZRA,Yes,Yes,No,No,No,Yes,Yes,No,No,DSL
3207-OYBWH,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Fiber Optic
3208-YPIOE,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3209-ZPKFI,Yes,Yes,No,Yes,No,No,No,No,Yes,DSL
3211-AAPKX,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Fiber Optic
3211-ILJTT,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3212-KXOCR,Yes,No,No,No,No,No,No,No,No,None
3213-VVOLG,Yes,No,No,No,No,No,No,No,No,None
3214-IYUUQ,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber Optic
3217-FZDMN,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic
3219-JQRSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,DSL
3221-CJMSG,Yes,Yes,No,No,No,Yes,No,No,No,DSL
3223-DWFIO,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3223-WZWJM,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3224-DFQNQ,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Fiber Optic
3227-WLKLI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Cable
3229-USWAR,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
3230-IUALN,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Cable
3230-JCNZS,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Fiber Optic
3230-WYKIR,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,DSL
3234-VKACU,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,DSL
3235-ETOOB,Yes,Yes,Yes,No,No,No,No,No,No,Fiber Optic
3237-AJGEH,No,Yes,No,No,No,Yes,No,No,No,DSL
3239-TPHPZ,Yes,No,No,No,No,No,No,No,No,None
3243-ZHOHY,Yes,No,No,No,No,No,No,No,No,None
3244-CQPHU,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Fiber Optic
3244-DCJWY,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3247-MHJKM,Yes,No,No,No,No,No,No,No,No,None
3247-ZVOUO,Yes,Yes,No,No,No,No,No,Yes,No,Fiber Optic
3249-VHRIP,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Cable
3249-ZPQRG,Yes,Yes,No,Yes,No,No,No,No,Yes,Fiber Optic
3251-YMVWZ,Yes,No,No,No,No,No,No,No,No,None
3253-HKOKL,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
3254-YRILK,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
3255-GRXMG,Yes,Yes,No,No,No,No,No,No,No,DSL
3256-EZDBI,No,Yes,No,Yes,No,No,No,No,No,DSL
3258-SANFR,Yes,Yes,No,No,No,No,No,No,No,DSL
3258-SYSWS,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
3258-ZKPAI,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3259-FDWOY,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3259-KNMRR,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,DSL
3259-QMXUN,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,DSL
3261-CQXOL,Yes,No,No,No,No,No,No,No,No,None
3262-EIDHV,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,DSL
3266-FTKHB,Yes,No,No,No,No,No,No,No,No,None
3269-ATYWD,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic
3272-VUHPV,Yes,Yes,No,Yes,No,Yes,No,No,No,Cable
3274-NSDWE,Yes,No,No,No,No,No,No,No,No,None
3275-RHRNE,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
3276-HDUEG,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3278-FSIXX,Yes,Yes,No,No,No,No,No,No,No,Cable
3279-DYZQM,Yes,No,No,No,No,No,No,No,No,None
3280-MRDOF,Yes,Yes,No,No,Yes,Yes,Yes,No,No,DSL
3280-NMUVX,Yes,No,No,No,No,No,No,No,No,None
3282-ZISZV,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
3283-WCWXT,Yes,No,No,No,No,No,No,No,No,None
3284-SVCRO,Yes,No,No,No,No,No,No,No,No,None
3285-UCQVC,No,Yes,No,No,No,Yes,No,No,No,DSL
3292-PBZEJ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Fiber Optic
3295-YVUSR,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3296-SILRA,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
3298-QEICA,No,Yes,Yes,No,No,Yes,No,No,No,DSL
3301-LSLWQ,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Cable
3301-VKTGC,Yes,Yes,Yes,Yes,No,No,No,No,No,Fiber Optic
3307-TLCUD,No,Yes,Yes,No,Yes,No,No,No,No,Cable
3308-DGHKL,Yes,No,No,No,No,No,No,No,No,None
3308-JSGML,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Cable
3308-MHOOC,Yes,No,No,No,No,No,No,No,No,None
3312-UUMZW,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
3312-ZWLGF,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic
3313-QKNKB,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3315-IKYZQ,No,Yes,Yes,No,Yes,Yes,Yes,No,No,DSL
3315-TOTBP,Yes,Yes,No,No,No,No,No,No,Yes,Fiber Optic
3316-UWXUY,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Fiber Optic
3317-HRTNN,No,Yes,No,No,No,No,Yes,Yes,No,DSL
3317-VLGQT,Yes,Yes,No,No,No,No,No,Yes,Yes,Fiber Optic
3318-ISQFQ,Yes,No,No,No,No,No,No,No,No,None
3318-NMQXL,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3318-OSATS,Yes,Yes,No,No,No,No,Yes,Yes,No,Fiber Optic
3319-DWOEP,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Fiber Optic
3320-VEOYC,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3323-CPBWR,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Fiber Optic
3324-OIRTO,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3325-FUYCG,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Fiber Optic
3327-YBAKM,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Fiber Optic
3329-WDIOK,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Cable
3331-HQDTW,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3334-CTHOL,Yes,Yes,No,No,No,No,No,No,No,Cable
3336-JORSO,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3338-CVVEH,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3339-EAQNV,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
3340-QBBFM,Yes,Yes,No,No,Yes,Yes,No,No,No,DSL
3345-JHUEO,Yes,No,No,No,No,No,No,No,No,None
3345-PBBFH,Yes,Yes,No,Yes,No,No,No,No,No,DSL
3346-BRMIS,No,Yes,No,No,Yes,No,Yes,Yes,Yes,DSL
3347-YJZZE,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,DSL
3348-CFRNX,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Fiber Optic
3349-ANQNH,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Fiber Optic
3351-NGXYI,Yes,Yes,Yes,No,No,No,No,No,No,DSL
3351-NQLDI,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Fiber Optic
3352-ALMCK,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3352-RICWQ,Yes,No,No,No,No,No,No,No,No,None
3354-OADJP,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
3359-DSRKA,Yes,No,No,No,No,No,No,No,No,None
3363-DTIVD,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Fiber Optic
3363-EWLGO,Yes,No,No,No,No,No,No,No,No,None
3365-SAIGS,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
3370-GQEAL,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
3370-HXOPH,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3372-CDXFJ,Yes,No,No,No,No,No,No,No,No,None
3372-KWFBM,Yes,Yes,No,No,No,No,Yes,No,No,Fiber Optic
3373-DIUUN,Yes,No,No,No,No,No,No,No,No,None
3373-YZZYM,Yes,No,No,No,No,No,No,No,No,None
3374-LXDEV,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Fiber Optic
3374-PZLXD,Yes,No,No,No,No,No,No,No,No,None
3374-TTZTK,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3376-BMGFE,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3378-AJRAO,Yes,No,No,No,No,No,No,No,No,None
3384-CTMSF,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3387-PLKUI,Yes,No,No,No,No,No,No,No,No,None
3387-VATUS,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Fiber Optic
3389-KTRXV,Yes,No,No,No,No,No,No,No,No,None
3389-YGYAI,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Fiber Optic
3391-JSQEW,Yes,Yes,No,Yes,No,No,No,No,No,DSL
3392-EHMNK,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Fiber Optic
3393-FMZPV,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Fiber Optic
3396-DKDEL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Fiber Optic
3397-AVTKU,Yes,Yes,No,Yes,No,No,No,Yes,Yes,DSL
3398-FSHON,Yes,Yes,No,Yes,No,No,Yes,No,No,Fiber Optic
3398-GCPMU,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,DSL
3398-ZOUAA,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3399-BMLVW,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
3400-ESFUW,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
3401-URHDA,Yes,Yes,Yes,No,No,Yes,No,No,No,Cable
3402-XRIUO,Yes,Yes,Yes,Yes,No,Yes,No,No,No,DSL
3404-JNXAX,Yes,Yes,No,No,No,Yes,No,No,No,Fiber Optic
3407-JMJQQ,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Fiber Optic
3407-QGWLG,Yes,No,No,No,No,No,No,No,No,None
3410-MHHUM,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Fiber Optic
3410-YOQBQ,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,DSL
3411-WLRSQ,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
3413-BMNZE,Yes,Yes,No,No,No,No,No,No,No,DSL
3413-CSSTH,Yes,Yes,No,No,Yes,No,No,No,No,Cable
3413-DHLPB,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Fiber Optic
3415-TAILE,Yes,Yes,No,No,No,No,Yes,Yes,Yes,DSL
3417-TSCIC,No,Yes,No,No,No,No,No,No,No,DSL
3419-SNJJD,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,Fiber Optic
3420-YJLQT,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
3420-ZDBMA,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3422-GALYP,Yes,Yes,No,Yes,No,No,No,No,No,Fiber Optic
3422-LYEPQ,Yes,Yes,No,No,No,No,No,No,No,Fiber Optic
3422-WJOYD,Yes,Yes,Yes,No,No,Yes,No,No,No,DSL
3423-HHXAO,Yes,No,No,No,No,No,No,No,No,None
3424-NMNBO,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Fiber Optic
