customer_id,contract,paperless_billing,payment_method,monthly_ charges,avg_monthly_long_distance_charges,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue
2592-HODOV,One Year,No,Credit card (automatic),19.3,45.03,259.65,35.28,0,585.39,809.76
2592-SEIFQ,Month-to-Month,No,Electronic check,24.75,0,66.95,0,0,0,66.95
2592-YKDIF,Month-to-Month,No,Mailed check,20.35,44.09,20.35,0,0,44.09,64.44
2595-KIWPV,Two Year,No,Credit card (automatic),19.7,32.28,509.3,0,0,871.56,1380.86
2599-CIPQE,Two Year,No,Credit card (automatic),109.3,28.47,7782.85,0,70,2021.37,9874.22
2599-CZABP,One Year,No,Electronic check,44.6,44.95,641.25,0,0,629.3,1270.55
2603-HVKCG,Month-to-Month,Yes,Electronic check,101.4,19.38,3143.65,0,0,600.78,3744.43
2604-IJPDU,Month-to-Month,Yes,Electronic check,96.55,28.57,1901.65,0,0,571.4,2473.05
2604-XVDAM,Month-to-Month,No,Bank transfer (automatic),43.8,6.56,540.95,0,0,78.72,619.67
2606-PKWJB,One Year,No,Mailed check,40.25,0,1564.05,0,0,0,1564.05
2606-RMDHZ,Month-to-Month,Yes,Credit card (automatic),30.5,0,208.7,0,0,0,208.7
2607-DHDAK,Two Year,Yes,Credit card (automatic),19.8,38.84,1414.65,0,0,2796.48,4211.13
2607-FBDFF,Month-to-Month,No,Credit card (automatic),49,49.19,49,0,0,49.19,98.19
2608-BHKFN,Month-to-Month,Yes,Credit card (automatic),70.05,12.58,266.9,0,0,50.32,317.22
2609-IAICY,Month-to-Month,Yes,Electronic check,77.15,27.7,77.15,0,10,27.7,114.85
2612-PHGOX,Two Year,Yes,Bank transfer (automatic),76.1,6.59,4818.8,0,0,421.76,5240.56
2612-RANWT,Month-to-Month,Yes,Bank transfer (automatic),100.15,30.54,1164.3,0,0,366.48,1530.78
2612-RRIDN,Month-to-Month,Yes,Electronic check,81,21.62,340.85,0,50,86.48,477.33
2615-YVMYX,Month-to-Month,Yes,Electronic check,107.5,30.59,7713.55,0,140,2171.89,10025.44
2616-FLVQC,Two Year,No,Mailed check,19.55,38.96,1240.15,0,0,2493.44,3733.59
2616-UUTFK,Month-to-Month,Yes,Bank transfer (automatic),72.75,19.11,2447.45,0,0,630.63,3078.08
2619-WFQWU,Month-to-Month,Yes,Mailed check,70.15,2.24,70.15,0,0,2.24,72.39
2621-UDNLU,Month-to-Month,No,Mailed check,20.85,11.77,72,0,0,35.31,107.31
2623-DRYAM,One Year,Yes,Electronic check,101.75,19.88,7069.3,0,0,1391.6,8460.9
2625-TRCZQ,Month-to-Month,Yes,Electronic check,49.65,0,2553.35,0,0,0,2553.35
2626-URJFX,Month-to-Month,Yes,Electronic check,50.9,8.58,225.6,0,0,34.32,259.92
2626-VEEWG,Two Year,Yes,Credit card (automatic),19.4,5.48,1284.2,0,0,367.16,1651.36
2632-IVXVF,Two Year,No,Credit card (automatic),111.75,14.11,7511.3,0,0,959.48,8470.78
2632-TACXW,Two Year,No,Bank transfer (automatic),23.65,8.91,1416.75,0,0,552.42,1969.17
2632-UCGVD,Month-to-Month,Yes,Credit card (automatic),100.05,49.85,6871.9,0,0,3290.1,10162
2634-HCZGT,One Year,Yes,Electronic check,60.05,21.67,3229.65,0,100,1148.51,4478.16
2636-ALXXZ,Month-to-Month,Yes,Electronic check,69.6,45.8,69.6,0,0,45.8,115.4
2636-OHFMN,Month-to-Month,Yes,Electronic check,48.55,0,201,0,0,0,201
2636-SJDOU,One Year,Yes,Credit card (automatic),84.3,30.27,5289.05,0,0,1937.28,7226.33
2637-FKFSY,Month-to-Month,Yes,Mailed check,46.1,2.66,130.15,0,0,7.98,138.13
2639-UGMAZ,One Year,Yes,Electronic check,56.45,0,3985.35,0,0,0,3985.35
2640-LYMOV,Month-to-Month,Yes,Mailed check,19.65,9.61,38.8,0,0,19.22,58.02
2640-PMGFL,Month-to-Month,Yes,Electronic check,79.5,24.72,2180.55,0,0,667.44,2847.99
2642-DTVCO,Month-to-Month,Yes,Electronic check,85.05,12.18,746.5,0,30,109.62,886.12
2642-MAWLJ,Two Year,No,Bank transfer (automatic),20.25,42.51,717.95,0,0,1530.36,2248.31
2645-QTLMB,Month-to-Month,Yes,Electronic check,94.25,12.05,669,0,0,84.35,753.35
2649-HWLYB,Two Year,No,Bank transfer (automatic),76.15,21.58,4929.55,0,0,1402.7,6332.25
2650-GYRYL,One Year,Yes,Bank transfer (automatic),19.45,5.86,600.25,0,0,193.38,793.63
2651-ZCBXV,Two Year,Yes,Credit card (automatic),108,17.76,5760.65,0,0,959.04,6719.69
2654-VBVPB,Month-to-Month,No,Bank transfer (automatic),19.9,11.83,19.9,0,0,11.83,31.73
2656-FMOKZ,Month-to-Month,Yes,Mailed check,74.45,44.07,1145.7,0,0,661.05,1806.75
2656-TABEH,Month-to-Month,Yes,Electronic check,100.2,28.22,420.2,0,0,112.88,533.08
2657-ALMWY,Month-to-Month,No,Electronic check,84.95,18.26,2169.75,0,0,474.76,2644.51
2657-VPXTA,Month-to-Month,Yes,Electronic check,88.85,32.76,929.45,0,0,327.6,1257.05
2659-VXMWZ,One Year,Yes,Electronic check,111.3,29.24,7482.1,0,0,1959.08,9441.18
2660-EMUBI,Month-to-Month,Yes,Electronic check,95.35,41.37,898.35,0,0,413.7,1312.05
2661-GKBTK,Two Year,No,Bank transfer (automatic),76.95,27.2,4543.95,0,0,1632,6175.95
2662-NNTDK,One Year,No,Credit card (automatic),24.8,45.87,1600.95,0,0,2981.55,4582.5
2664-XJZNO,Two Year,Yes,Credit card (automatic),104.9,6.95,7559.55,0,0,500.4,8059.95
2665-NPTGL,Two Year,Yes,Bank transfer (automatic),98.1,18.66,2510.7,44.17,0,485.16,2951.69
2667-WYLWJ,One Year,Yes,Mailed check,19.75,46.13,145,0,0,369.04,514.04
2668-TZSPS,Month-to-Month,No,Mailed check,20.45,39.61,20.45,0,0,39.61,60.06
2669-OIDSD,Month-to-Month,Yes,Credit card (automatic),100.05,1.02,4834,37.45,0,48.96,4845.51
2669-QVCRG,Month-to-Month,Yes,Credit card (automatic),81.3,7.83,3190.65,0,0,321.03,3511.68
2672-DZUOY,Month-to-Month,Yes,Electronic check,25.15,0,25.15,0,0,0,25.15
2672-HUYVI,Month-to-Month,Yes,Electronic check,91.1,11.81,455.3,0,0,70.86,526.16
2672-OJQZP,Month-to-Month,No,Mailed check,44.75,40.87,44.75,0,0,40.87,85.62
2672-TGEFF,Month-to-Month,Yes,Electronic check,88.8,1.08,3340.55,0,0,39.96,3380.51
2673-CXQEU,One Year,No,Electronic check,110.5,47.13,6139.5,0,0,2639.28,8778.78
2673-ZALNP,One Year,No,Mailed check,19.9,16.2,173.15,0,0,113.4,286.55
2674-MIAHT,Month-to-Month,Yes,Mailed check,80.3,38.74,324.2,0,0,154.96,479.16
2674-MLXMN,Two Year,Yes,Credit card (automatic),99.65,34.36,6951.15,3.33,0,2439.56,9387.38
2675-DHUTR,Two Year,Yes,Electronic check,98.9,31.11,5780.7,0,0,1804.38,7585.08
2675-IJRGJ,Two Year,No,Bank transfer (automatic),19.65,23.17,978,0,0,1228.01,2206.01
2675-OTVVJ,Two Year,No,Electronic check,89.45,46.06,2807.65,31.58,0,1427.86,4203.93
2676-ISHSF,Month-to-Month,No,Mailed check,20.3,29.19,20.3,0,0,29.19,49.49
2676-OXPPQ,Month-to-Month,Yes,Bank transfer (automatic),55.7,3.16,335.65,0,0,18.96,354.61
2676-SSLTO,Two Year,Yes,Bank transfer (automatic),66.15,17.77,3199,0,0,870.73,4069.73
2680-XKKNJ,One Year,No,Bank transfer (automatic),58.2,17.52,469.25,0,30,140.16,639.41
2682-KEVRP,One Year,Yes,Mailed check,20.05,34.39,417,0,0,756.58,1173.58
2683-BPJSO,Month-to-Month,Yes,Electronic check,84.45,28.37,2467.1,0,0,822.73,3289.83
2683-JXWQQ,Month-to-Month,No,Bank transfer (automatic),33.6,0,2117.2,0,110,0,2227.2
2684-EIWEO,Month-to-Month,No,Credit card (automatic),91.7,45.88,2758.15,0,0,1376.4,4134.55
2685-SREOM,Month-to-Month,Yes,Electronic check,89.1,23.24,2368.4,0,0,581,2949.4
2688-BHGOG,Two Year,Yes,Electronic check,79.55,24.85,718.55,0,10,223.65,952.2
2690-DVRVK,One Year,No,Electronic check,20.55,41.21,99.45,0,0,206.05,305.5
2691-NZETQ,Month-to-Month,Yes,Electronic check,85.35,49.14,758.6,0,0,442.26,1200.86
2692-AQCPF,One Year,Yes,Credit card (automatic),108.05,41.34,7118.9,0,0,2687.1,9806
2692-BUCFV,One Year,Yes,Bank transfer (automatic),101.45,6.59,2948.6,0,60,191.11,3199.71
2692-PFYTJ,Month-to-Month,Yes,Mailed check,25.75,15.22,25.75,0,0,15.22,40.97
2694-CIUMO,Month-to-Month,Yes,Credit card (automatic),79.55,21.93,958.25,0,0,263.16,1221.41
2696-ECXKC,One Year,No,Mailed check,100.9,41.18,5448.6,0,0,2264.9,7713.5
2696-NARTR,Month-to-Month,Yes,Electronic check,73.85,44.94,926.25,0,0,494.34,1420.59
2696-RZVZW,Two Year,No,Credit card (automatic),25.05,25.19,1629.2,0,0,1712.92,3342.12
2697-NQBPF,Month-to-Month,Yes,Electronic check,105.35,28,3540.65,0,0,952,4492.65
2700-LUEVA,Month-to-Month,No,Credit card (automatic),20.75,36.28,20.75,0,0,36.28,57.03
2703-AMTUL,One Year,No,Mailed check,53.65,8,1939.35,0,0,288,2227.35
2706-QZIHY,Two Year,No,Mailed check,25.2,46.68,387.9,0,0,700.2,1088.1
2709-UQGNP,Month-to-Month,Yes,Mailed check,51.65,49.04,524.5,0,0,490.4,1014.9
2710-WYVXG,Two Year,No,Mailed check,71.1,37,213.35,2.62,0,111,321.73
2712-SYWAY,Month-to-Month,Yes,Electronic check,25.7,43.84,25.7,0,0,43.84,69.54
2716-GFZOR,Month-to-Month,Yes,Credit card (automatic),86.1,7.63,3551.65,0,0,328.09,3879.74
2717-HVIZY,Month-to-Month,No,Mailed check,20.05,15.66,163.6,0,0,125.28,288.88
2718-GAXQD,Month-to-Month,No,Electronic check,46,42.13,181.6,0,0,168.52,350.12
2718-YSKCS,Two Year,Yes,Bank transfer (automatic),19.6,16.13,1387.45,0,0,1145.23,2532.68
2719-BDAQO,Month-to-Month,No,Electronic check,93.85,4.51,1625.65,0,0,76.67,1702.32
2720-FVBQP,Month-to-Month,Yes,Credit card (automatic),48.95,24.83,273.25,0,0,148.98,422.23
2720-WGKHP,Month-to-Month,Yes,Electronic check,94,20.99,181.7,0,0,41.98,223.68
2722-JMONI,Month-to-Month,Yes,Electronic check,49.55,24.24,49.55,0,0,24.24,73.79
2722-VOJQL,One Year,Yes,Credit card (automatic),105.65,24.23,6903.1,0,0,1550.72,8453.82
2724-FJDYW,One Year,No,Bank transfer (automatic),54.85,0,2191.7,0,0,0,2191.7
2725-IWWBA,One Year,No,Mailed check,56.9,38.45,2560.1,0,0,1768.7,4328.8
2725-KXXWT,Month-to-Month,Yes,Electronic check,90.75,23.06,90.75,0,0,23.06,113.81
2725-TTRIQ,Two Year,Yes,Bank transfer (automatic),84.2,37.84,5986.55,0,0,2724.48,8711.03
2729-VNVAP,Two Year,No,Credit card (automatic),19.8,12.51,641.35,0,0,412.83,1054.18
2731-GJRDG,One Year,Yes,Bank transfer (automatic),109.55,4.61,3608,0,0,147.52,3755.52
2732-ISEZX,Month-to-Month,Yes,Mailed check,20.5,24.61,104.3,0,0,123.05,227.35
2737-WFVYW,Month-to-Month,Yes,Electronic check,45.25,0,85.5,0,10,0,95.5
2737-YNGYW,Month-to-Month,No,Electronic check,80.55,33.89,184.1,0,0,67.78,251.88
2739-CACDQ,One Year,Yes,Credit card (automatic),82.65,1.06,1470.05,0,0,18.02,1488.07
2739-CCZMB,Month-to-Month,No,Credit card (automatic),20.35,8.01,122,0,0,40.05,162.05
2740-JFBOK,Month-to-Month,Yes,Electronic check,24,3.01,226.55,0,0,30.1,256.65
2740-TVLFN,Month-to-Month,Yes,Electronic check,50.15,39.87,50.15,0,0,39.87,90.02
2746-DIJLO,One Year,Yes,Credit card (automatic),56.3,36.47,2364,0,0,1495.27,3859.27
2748-MYRVK,One Year,No,Bank transfer (automatic),99.9,8.38,6137,0,0,527.94,6664.94
2749-CTKAJ,One Year,No,Mailed check,20.15,48.06,419.9,0,0,1057.32,1477.22
2750-BJLSB,One Year,Yes,Electronic check,103.7,2.45,4730.6,0,0,115.15,4845.75
2753-JMMCV,Two Year,Yes,Credit card (automatic),74.2,22.23,4805.65,0,0,1444.95,6250.6
2754-SDJRD,Two Year,Yes,Credit card (automatic),100.15,39.86,908.55,0,0,318.88,1227.43
2754-VDLTR,Month-to-Month,No,Electronic check,95.2,35.63,930.4,0,0,356.3,1286.7
2754-XBHTB,Month-to-Month,Yes,Bank transfer (automatic),77.65,22.88,714.15,0,0,205.92,920.07
2758-RNWXS,One Year,Yes,Electronic check,89.2,49.61,3251.3,0,0,1736.35,4987.65
2761-OCIAX,Month-to-Month,Yes,Electronic check,74.7,6.51,165.4,0,0,13.02,178.42
2761-XECQW,Two Year,Yes,Mailed check,43.35,0,371.4,0,0,0,371.4
2770-NSVDG,Month-to-Month,No,Electronic check,29.1,0,688,0,0,0,688
2773-MADBQ,Two Year,Yes,Mailed check,53.1,0,1901.25,0,0,0,1901.25
2773-OVBPK,Two Year,Yes,Bank transfer (automatic),111.3,21.71,7567.2,36.66,0,1454.57,8985.11
2774-LVQUS,Month-to-Month,Yes,Electronic check,83.05,44.13,1258.3,0,110,661.95,2030.25
2775-SEFEE,Two Year,Yes,Bank transfer (automatic),61.9,29.95,619,0,0,299.5,918.5
2777-PHDEI,Month-to-Month,No,Electronic check,78.05,29.41,78.05,0,10,29.41,117.46
2778-OCLGR,Month-to-Month,No,Bank transfer (automatic),39.1,0,971.3,0,0,0,971.3
2782-JEEBU,Month-to-Month,Yes,Mailed check,36,0,780.15,0,0,0,780.15
2782-LFZVW,Month-to-Month,Yes,Mailed check,58.95,24.57,601.6,0,70,270.27,941.87
2786-GCDPI,Month-to-Month,Yes,Electronic check,104.95,17.65,5222.35,0,0,882.5,6104.85
2788-CJQAQ,One Year,No,Mailed check,19.45,22.31,270.2,0,0,290.03,560.23
2789-CZANW,Two Year,No,Bank transfer (automatic),110.3,21.16,6997.3,0,0,1354.24,8351.54
2789-HQBOU,Month-to-Month,Yes,Electronic check,80.35,49.63,253.8,0,0,148.89,402.69
2790-XUYMV,One Year,Yes,Credit card (automatic),85.45,31.89,6028.95,0,0,2264.19,8293.14
2791-SFVEW,Month-to-Month,No,Bank transfer (automatic),20.15,34.79,238.15,0,0,313.11,551.26
2792-LSHWX,Month-to-Month,Yes,Mailed check,83.4,43.06,83.4,0,0,43.06,126.46
2792-VPPET,Month-to-Month,Yes,Electronic check,20.5,37.01,76.95,0,0,111.03,187.98
2794-XIMMO,One Year,Yes,Electronic check,60.45,0,3184.25,0,0,0,3184.25
2796-NNUFI,Two Year,Yes,Mailed check,19.95,30.47,927.1,0,0,1401.62,2328.72
2796-UUZZO,Month-to-Month,Yes,Credit card (automatic),80.3,18.88,4896.35,0,40,1189.44,6125.79
2798-NYLMZ,Two Year,Yes,Credit card (automatic),108.55,31.97,7616,0,0,2269.87,9885.87
2799-ARNLO,One Year,Yes,Electronic check,69.35,9.56,341.6,0,0,47.8,389.4
2799-TSLAG,Two Year,Yes,Bank transfer (automatic),25.3,34.03,1748.55,0,0,2211.95,3960.5
2800-QQUSO,Month-to-Month,Yes,Electronic check,100.3,25.69,4222.95,0,0,1078.98,5301.93
2800-VEQXM,Month-to-Month,Yes,Mailed check,74.75,12.5,238.1,38.84,0,37.5,236.76
2801-NISEI,Month-to-Month,No,Electronic check,54.95,30.07,1348.5,0,0,721.68,2070.18
2804-ETQDK,Two Year,No,Mailed check,20.55,20.63,1357.1,17.14,0,1361.58,2701.54
2805-AUFQN,Two Year,No,Credit card (automatic),19.8,13.93,475.2,0,0,348.25,823.45
2805-EDJPQ,One Year,Yes,Credit card (automatic),99.75,20.53,5608.4,0,0,1149.68,6758.08
2806-MLNTI,One Year,Yes,Bank transfer (automatic),105.1,29.15,5376.4,0,0,1515.8,6892.2
2808-CHTDM,Two Year,No,Mailed check,25.1,35.86,611.45,0,0,824.78,1436.23
2809-ILCYT,One Year,Yes,Mailed check,26.8,3.6,733.55,0,0,90,823.55
2809-ZMYOQ,Month-to-Month,Yes,Electronic check,101.35,41.53,3334.9,0,0,1328.96,4663.86
2810-FTLEM,Month-to-Month,Yes,Electronic check,50.15,14.26,762.25,0,0,228.16,990.41
2811-POVEX,Two Year,Yes,Bank transfer (automatic),88.45,2.03,2130.55,0,0,46.69,2177.24
2812-ENYMO,One Year,No,Credit card (automatic),54.55,0,1362.85,0,0,0,1362.85
2812-REYAT,One Year,Yes,Bank transfer (automatic),20.05,22.1,923.1,0,0,1082.9,2006
2812-SFXMJ,Month-to-Month,No,Mailed check,20.05,7.66,20.05,0,0,7.66,27.71
2815-CPTUL,Month-to-Month,Yes,Mailed check,70.25,2.27,331.9,12.48,0,11.35,330.77
2817-LVCPP,Two Year,No,Credit card (automatic),19.4,12.62,1023.95,0,0,631,1654.95
2817-NTQDO,Month-to-Month,Yes,Credit card (automatic),45.55,0,597,0,0,0,597
2819-GWENI,One Year,No,Mailed check,19.9,21.91,543,0,0,613.48,1156.48
2821-WARNZ,One Year,No,Credit card (automatic),19.45,45.64,921.3,0,0,2236.36,3157.66
2823-LKABH,Month-to-Month,Yes,Bank transfer (automatic),95.05,7.42,1679.4,38.65,0,133.56,1774.31
2824-DXNKN,Two Year,Yes,Bank transfer (automatic),71.45,38.99,5025.85,0,0,2807.28,7833.13
2824-MYYBN,Month-to-Month,Yes,Electronic check,95.25,1.6,3314.15,0,0,59.2,3373.35
2826-DXLQO,One Year,No,Bank transfer (automatic),29.8,0,220.45,11.83,0,0,208.62
2826-UWHIS,Month-to-Month,No,Bank transfer (automatic),81.4,1.59,3775.85,0,0,71.55,3847.4
2828-SLQPF,Month-to-Month,Yes,Bank transfer (automatic),45,29.52,865.85,22.55,0,560.88,1404.18
2829-HYVZP,One Year,Yes,Mailed check,19.8,46.12,572.2,0,0,1337.48,1909.68
2830-LEWOA,One Year,No,Credit card (automatic),103.9,43.08,6449.15,0,0,2627.88,9077.03
2831-EBWRN,Month-to-Month,Yes,Electronic check,45.9,33.93,199.75,0,0,135.72,335.47
2832-KJCRD,Month-to-Month,Yes,Electronic check,103.65,23.95,3988.5,0,140,910.1,5038.6
2832-SCUCO,Month-to-Month,No,Electronic check,19.9,26.9,57.4,0,0,53.8,111.2
2833-SLKDQ,Month-to-Month,No,Mailed check,45.05,48.03,45.05,0,0,48.03,93.08
2834-JKOOW,One Year,No,Mailed check,45.9,0,693.45,16.27,0,0,677.18
2834-JRTUA,Two Year,Yes,Electronic check,108.05,49.42,7532.15,0,0,3508.82,11040.97
2834-SPCJV,Month-to-Month,No,Electronic check,84.1,38.37,4348.65,0,0,1995.24,6343.89
2839-RFSQE,Month-to-Month,No,Mailed check,20.65,24.71,38.7,0,0,49.42,88.12
2840-XANRC,Month-to-Month,Yes,Electronic check,93.15,16.1,2231.05,0,0,386.4,2617.45
2842-BCQGE,Month-to-Month,Yes,Credit card (automatic),75.35,19.66,3161.4,0,0,845.38,4006.78
2842-JTCCU,Month-to-Month,No,Bank transfer (automatic),46.05,29.69,80.35,0,10,59.38,149.73
2843-CQMEG,Month-to-Month,Yes,Mailed check,49.7,3.72,1218.25,0,0,89.28,1307.53
2845-AFFTX,Month-to-Month,Yes,Electronic check,99.8,22.56,4259.3,8.88,0,924.96,5175.38
2845-HSJCY,Month-to-Month,Yes,Electronic check,87.25,29.18,1258.6,0,0,408.52,1667.12
2845-KDHVX,Two Year,Yes,Mailed check,68.3,23.29,4378.8,0,0,1490.56,5869.36
2848-YXSMW,Two Year,No,Credit card (automatic),19.4,49.5,1363.25,0,0,3564,4927.25
2851-MMUTZ,Month-to-Month,Yes,Mailed check,56.15,1.31,1439.35,0,0,35.37,1474.72
2851-STERV,One Year,Yes,Electronic check,73,3.04,2471.25,0,0,106.4,2577.65
2853-CWQFQ,Month-to-Month,Yes,Mailed check,59.55,41.39,59.55,0,0,41.39,100.94
2856-HYAPG,Month-to-Month,No,Electronic check,68.65,12.4,68.65,0,0,12.4,81.05
2856-NNASM,Month-to-Month,Yes,Mailed check,89.55,39.12,3856.75,0,0,1682.16,5538.91
2858-EIMXH,One Year,Yes,Credit card (automatic),95.85,30.09,5016.25,18.85,0,1594.77,6592.17
2858-MOFSQ,One Year,Yes,Mailed check,55.85,24.31,937.5,0,0,413.27,1350.77
2860-RANUS,Month-to-Month,Yes,Credit card (automatic),85.8,29.29,1727.5,0,0,585.8,2313.3
2862-JVEOY,One Year,No,Mailed check,19.15,10.54,124.4,0,0,63.24,187.64
2862-PFNIK,Month-to-Month,Yes,Electronic check,24.7,0,24.7,0,0,0,24.7
2863-IMQDR,Two Year,No,Electronic check,89.65,23.45,5308.7,0,0,1430.45,6739.15
2865-TCHJW,Month-to-Month,Yes,Electronic check,89.2,48.35,346.2,0,0,193.4,539.6
2866-IKBTM,Month-to-Month,No,Mailed check,19.55,40.63,19.55,0,0,40.63,60.18
2867-UIMSS,Month-to-Month,No,Electronic check,80.5,35.77,80.5,0,0,35.77,116.27
2868-LLSKM,One Year,Yes,Bank transfer (automatic),83.65,15.94,5733.4,46.99,0,1083.92,6770.33
2868-MZAGQ,Month-to-Month,Yes,Electronic check,79.25,19.98,79.25,0,0,19.98,99.23
2868-SNELZ,Month-to-Month,No,Mailed check,80.6,5.32,155.8,0,0,10.64,166.44
2869-ADAWR,Month-to-Month,Yes,Credit card (automatic),89.3,14.12,4016.85,44.63,0,635.4,4607.62
2873-ZLIWT,Month-to-Month,Yes,Electronic check,84.85,2.03,3303.05,0,0,81.2,3384.25
2874-YXVVA,Month-to-Month,Yes,Electronic check,105.1,2.82,3634.8,0,0,95.88,3730.68
2876-GZYZC,Month-to-Month,Yes,Electronic check,85.95,29.21,1215.65,0,0,379.73,1595.38
2876-VBBBL,Month-to-Month,Yes,Mailed check,20.25,10.71,20.25,0,0,10.71,30.96
2877-VDUER,One Year,No,Mailed check,40.9,0,1383.6,0,0,0,1383.6
2878-DHMIN,One Year,No,Electronic check,19.9,24.23,666,0,0,848.05,1514.05
2878-RMWXY,Two Year,Yes,Credit card (automatic),102.65,28.5,7550.3,0,0,2052,9602.3
2880-FPNAE,Two Year,Yes,Electronic check,74.2,7.29,140.1,0,0,14.58,154.68
2882-DDZPG,Month-to-Month,No,Bank transfer (automatic),19.45,35.81,227.45,0,0,429.72,657.17
2882-WDTBA,Two Year,Yes,Bank transfer (automatic),75.75,44.33,5388.15,0,0,3058.77,8446.92
2883-ILGWO,Two Year,Yes,Bank transfer (automatic),104.9,32.12,5913.95,1.69,90,1830.84,7833.1
2884-GBPFB,Month-to-Month,Yes,Electronic check,70.3,10.43,2416.55,0,80,365.05,2861.6
2885-HIJDH,Two Year,No,Bank transfer (automatic),86.9,26.35,6194.1,0,0,1818.15,8012.25
2886-KEFUM,One Year,Yes,Electronic check,107.5,1.93,6873.75,0,60,121.59,7055.34
2887-JPYLU,Month-to-Month,No,Bank transfer (automatic),45.2,38.94,1841.9,0,0,1596.54,3438.44
2888-ADFAO,Two Year,Yes,Bank transfer (automatic),21.3,3.95,1041.8,0,0,185.65,1227.45
2889-FPWRM,One Year,Yes,Bank transfer (automatic),117.8,34.87,8684.8,0,0,2510.64,11195.44
2890-WFBHU,One Year,No,Credit card (automatic),79.85,1.94,4786.1,0,0,114.46,4900.56
2892-GESUL,Two Year,No,Mailed check,19.35,20,309.25,0,0,360,669.25
2894-QOJRX,Month-to-Month,Yes,Bank transfer (automatic),34,0,853,0,0,0,853
2896-TBNBE,One Year,No,Electronic check,80.8,12.97,3132.75,0,0,518.8,3651.55
2897-DOVND,Month-to-Month,Yes,Electronic check,69.8,11.19,146.65,0,10,22.38,179.03
2898-LSJGD,One Year,Yes,Electronic check,55.95,0,1157.05,0,10,0,1167.05
2898-MRKPI,One Year,Yes,Credit card (automatic),101.05,34.62,6770.5,0,0,2354.16,9124.66
2900-PHPLN,Two Year,Yes,Credit card (automatic),19.55,15.9,1462.05,0,0,1113,2575.05
2903-YYTBW,Month-to-Month,No,Electronic check,44.55,41.1,44.55,0,0,41.1,85.65
2904-GGUAZ,Two Year,Yes,Bank transfer (automatic),84.05,16.15,6052.25,0,0,1162.8,7215.05
2905-KFQUV,Month-to-Month,Yes,Credit card (automatic),70.4,7.49,154.8,0,0,14.98,169.78
2907-ILJBN,One Year,No,Mailed check,20.6,1.92,233.9,0,0,21.12,255.02
2908-WGAXL,Two Year,Yes,Credit card (automatic),24.95,29.06,1468.9,0,0,1627.36,3096.26
2908-ZTPNF,Month-to-Month,Yes,Bank transfer (automatic),34.85,0,1267.2,0,0,0,1267.2
2911-IJORQ,One Year,Yes,Bank transfer (automatic),90.6,44.52,3358.65,8.96,0,1647.24,4996.93
2911-UREFD,Month-to-Month,No,Electronic check,55.9,0,2184.35,0,0,0,2184.35
2911-WDXMV,Month-to-Month,Yes,Credit card (automatic),80.55,41.08,1406.65,0,0,739.44,2146.09
2916-BQZLN,Month-to-Month,Yes,Electronic check,84.75,11.42,1651.95,49.38,0,216.98,1819.55
2919-HBCJO,Month-to-Month,Yes,Bank transfer (automatic),76.65,24.09,333.6,0,0,96.36,429.96
2920-RNCEZ,Month-to-Month,Yes,Credit card (automatic),69.95,11.45,69.95,0,0,11.45,81.4
2921-XWDJH,Two Year,Yes,Electronic check,83.45,3.42,3147.15,24.98,0,129.96,3252.13
2923-ARZLG,One Year,Yes,Mailed check,19.7,46.23,197.54,0,0,462.3,659.84
2924-KHUVI,One Year,Yes,Electronic check,100.55,46.9,5514.95,0,0,2626.4,8141.35
2925-MXLSX,One Year,Yes,Credit card (automatic),68.95,22.64,2038.7,0,0,679.2,2717.9
2925-VDZHY,Two Year,No,Credit card (automatic),88.7,28.63,6501.35,0,0,2061.36,8562.71
2926-JEJJC,One Year,Yes,Bank transfer (automatic),20.2,5.27,140.95,0,0,42.16,183.11
2927-CVULT,Two Year,Yes,Bank transfer (automatic),104.05,28.36,5566.4,0,0,1503.08,7069.48
2927-QRRQV,One Year,Yes,Electronic check,94.65,10.13,4312.5,0,0,465.98,4778.48
2928-HLDBA,Month-to-Month,No,Mailed check,20.7,7.72,112.75,0,0,46.32,159.07
2929-ERCFZ,Month-to-Month,Yes,Electronic check,94.2,38.83,777.3,0,0,310.64,1087.94
2929-QNSRW,One Year,Yes,Electronic check,98.25,19.16,5508.35,0,150,1072.96,6731.31
2930-UOTMB,Month-to-Month,No,Credit card (automatic),65.25,31.14,1994.3,0,120,965.34,3079.64
2931-FSOHN,Month-to-Month,Yes,Electronic check,59.9,49.9,788.35,0,0,648.7,1437.05
2931-SVLTV,Month-to-Month,Yes,Credit card (automatic),110.1,11.5,4469.1,0,0,460,4929.1
2931-VUVJN,One Year,Yes,Electronic check,94.05,19.14,5483.9,0,30,1129.26,6643.16
2931-XIQBR,One Year,No,Mailed check,103.05,47.48,5153.5,0,0,2374,7527.5
2933-FILNV,Month-to-Month,Yes,Mailed check,24.4,0,36.55,0,0,0,36.55
2933-XEUJM,Two Year,No,Mailed check,79.2,46.83,3593.8,0,0,2154.18,5747.98
2937-FTHUR,Month-to-Month,No,Electronic check,64.8,42.45,1166.7,0,0,764.1,1930.8
2946-KIQSP,Month-to-Month,Yes,Mailed check,33.45,0,1175.85,0,30,0,1205.85
2947-DOMLJ,Month-to-Month,No,Mailed check,50.6,11.86,50.6,0,0,11.86,62.46
