customer_id,gender,age,under_30,senior_citizen,partner,dependents,number_of_dependents,married
2954-PIBKO,Female,64,No,No,Yes,No,0,Yes
2955-BJZHG,Male,41,No,No,Yes,No,0,Yes
2955-PSXOE,Female,48,No,No,No,No,0,No
2956-GGUCQ,Male,71,No,Yes,Yes,No,0,Yes
2957-JIRMN,Female,69,No,Yes,No,No,0,No
2957-LOLHO,Male,49,No,No,No,No,0,No
2958-NHPPS,Male,45,No,No,No,No,0,No
2959-EEXWB,Female,54,No,No,Yes,Yes,2,Yes
2959-FENLU,Female,64,No,No,No,No,0,No
2959-MJHIC,Male,60,No,No,Yes,No,0,Yes
2960-NKRSO,Male,60,No,No,No,No,0,No
2961-VNFKL,Female,42,No,No,Yes,No,0,Yes
2962-XPMCQ,Male,56,No,No,No,No,0,No
2967-MXRAV,Male,29,Yes,No,Yes,No,0,Yes
2968-SSGAA,Female,41,No,No,No,No,0,No
2969-QWUBZ,Female,53,No,No,No,No,0,No
2969-VAPYH,Female,28,Yes,No,No,No,0,No
2969-WGHQO,Female,39,No,No,Yes,Yes,3,Yes
2971-SGAFL,Female,34,No,No,No,No,0,No
2972-YDYUW,Female,47,No,No,No,No,0,No
2974-GGUXS,Female,74,No,Yes,Yes,No,0,Yes
2977-CEBSX,Female,61,No,No,No,No,0,No
2978-XXSOG,Female,33,No,No,No,No,0,No
2979-SXESE,Female,57,No,No,Yes,No,0,Yes
2982-IHMFT,Female,75,No,Yes,No,No,0,No
2982-VPSGI,Female,64,No,No,Yes,No,0,Yes
2983-ZANRP,Female,27,Yes,No,Yes,No,0,Yes
2984-AFWNC,Female,52,No,No,No,No,0,No
2984-MIIZL,Male,51,No,No,No,No,0,No
2984-RGEYA,Female,38,No,No,Yes,No,0,Yes
2984-TBYKU,Male,38,No,No,Yes,Yes,3,Yes
2985-FMWYF,Female,46,No,No,No,No,0,No
2985-JUUBZ,Male,32,No,No,Yes,Yes,3,Yes
2987-BJXIK,Female,44,No,No,No,No,0,No
2988-GBIVW,Female,68,No,Yes,Yes,No,0,Yes
2988-PLAHS,Female,58,No,No,No,No,0,No
2988-QRAJY,Male,27,Yes,No,No,No,0,No
2990-HWIML,Female,58,No,No,No,No,0,No
2990-IAJSV,Male,55,No,No,No,No,0,No
2990-OGYTD,Female,41,No,No,Yes,No,0,Yes
2995-UPRYS,Female,74,No,Yes,Yes,No,0,Yes
2995-YWTCD,Female,20,Yes,No,Yes,Yes,1,Yes
2996-XAUVF,Male,25,Yes,No,No,No,0,No
2999-AANRQ,Female,23,Yes,No,No,No,0,No
3001-CBHLQ,Male,76,No,Yes,Yes,No,0,Yes
3001-UNBTL,Male,69,No,Yes,Yes,Yes,1,Yes
3002-WQZWT,Female,25,Yes,No,No,No,0,No
3003-CMDUU,Female,22,Yes,No,Yes,No,0,Yes
3005-NFMTA,Male,73,No,Yes,No,No,0,No
3005-TYFRD,Female,54,No,No,Yes,No,0,Yes
3006-XIMLN,Female,34,No,No,No,No,0,No
3007-FDPEA,Female,28,Yes,No,No,No,0,No
3009-JWMPU,Male,58,No,No,No,No,0,No
3011-WQKSZ,Male,41,No,No,No,Yes,3,No
3012-VFFMN,Female,61,No,No,Yes,Yes,1,Yes
3014-WJKSM,Male,26,Yes,No,Yes,No,0,Yes
3016-KSVCP,Male,47,No,No,Yes,No,0,Yes
3018-TFTSU,Male,44,No,No,No,No,0,No
3021-VLNRJ,Female,25,Yes,No,No,Yes,2,No
3022-BEXHZ,Male,19,Yes,No,Yes,Yes,1,Yes
3023-GFLBR,Female,63,No,No,Yes,No,0,Yes
3026-ATZYV,Female,32,No,No,Yes,Yes,2,Yes
3027-YNWZU,Female,44,No,No,Yes,No,0,Yes
3027-ZTDHO,Male,21,Yes,No,No,No,0,No
3030-YDNRM,Male,64,No,No,No,No,0,No
3030-YZADT,Male,57,No,No,No,No,0,No
3030-ZKIWL,Male,23,Yes,No,No,No,0,No
3034-ZBEQN,Female,31,No,No,Yes,No,0,Yes
3038-PQIUY,Female,39,No,No,No,No,0,No
3039-MJSLN,Male,36,No,No,No,Yes,3,No
3043-SUDUA,Female,35,No,No,No,No,0,No
3043-TYBNO,Male,43,No,No,No,No,0,No
3045-XETSH,Female,34,No,No,No,No,0,No
3049-NDXFL,Female,30,No,No,No,No,0,No
3049-SOLAY,Female,21,Yes,No,Yes,No,0,Yes
3050-GBUSH,Female,25,Yes,No,No,No,0,No
3050-RLLXC,Female,51,No,No,Yes,Yes,2,Yes
3055-MJDSB,Male,24,Yes,No,No,No,0,No
3055-OYMSE,Female,75,No,Yes,No,No,0,No
3055-VTCGS,Female,35,No,No,No,No,0,No
3057-VJJQE,Male,64,No,No,No,No,0,No
3058-HJCUY,Male,36,No,No,Yes,No,0,Yes
3058-WQDRE,Male,37,No,No,No,No,0,No
3059-NGMXB,Male,52,No,No,Yes,Yes,3,Yes
3061-BCKYI,Male,27,Yes,No,No,No,0,No
3062-ICYZQ,Female,41,No,No,Yes,Yes,3,Yes
3063-QFSZL,Female,37,No,No,No,No,0,No
3066-RRJIO,Female,29,Yes,No,No,No,0,No
3067-SVMTC,Female,49,No,No,Yes,No,0,Yes
3068-OMWZA,Male,77,No,Yes,No,No,0,No
3069-SSVSN,Female,50,No,No,No,No,0,No
3070-BDOQC,Female,38,No,No,No,No,0,No
3070-DVEYC,Male,78,No,Yes,No,No,0,No
3070-FNFZQ,Female,48,No,No,Yes,Yes,1,Yes
3071-MVJCD,Male,40,No,No,Yes,No,0,Yes
3071-VBYPO,Male,38,No,No,Yes,Yes,2,Yes
3074-GQWYX,Male,30,No,No,No,No,0,No
3077-RSNTJ,Female,29,Yes,No,Yes,Yes,3,Yes
3078-ZKNTS,Female,45,No,No,Yes,Yes,1,Yes
3079-BCHLN,Male,26,Yes,No,Yes,No,0,Yes
3082-VQXNH,Male,62,No,No,Yes,No,0,Yes
3082-WQRVY,Male,73,No,Yes,Yes,No,0,Yes
3082-YVEKW,Female,62,No,No,Yes,Yes,2,Yes
3084-DOWLE,Female,47,No,No,Yes,No,0,Yes
3085-QUOZK,Female,55,No,No,No,No,0,No
3086-RUCRN,Female,33,No,No,No,No,0,No
3088-FVYWK,Male,37,No,No,Yes,Yes,3,Yes
3088-LHEFH,Female,28,Yes,No,No,No,0,No
3090-HAWSU,Male,44,No,No,No,No,0,No
3090-LETTY,Male,54,No,No,No,Yes,2,No
3090-QFUVD,Female,48,No,No,No,No,0,No
3091-FYHKI,Male,64,No,No,No,No,0,No
3092-IGHWF,Male,34,No,No,Yes,No,0,Yes
3094-JOJAI,Male,63,No,No,No,No,0,No
3096-GKWEB,Male,42,No,No,Yes,No,0,Yes
3096-IZETN,Female,32,No,No,No,No,0,No
3096-JRDSO,Female,73,No,Yes,Yes,No,0,Yes
3096-WPXBT,Female,60,No,No,Yes,Yes,1,Yes
3096-YXENJ,Female,25,Yes,No,Yes,No,0,Yes
3097-FQTVJ,Female,23,Yes,No,No,No,0,No
3097-IDVPU,Male,51,No,No,Yes,Yes,2,Yes
3097-NNSPB,Female,42,No,No,No,No,0,No
3097-NQYSN,Male,73,No,Yes,Yes,No,0,Yes
3097-PYWXL,Female,30,No,No,Yes,Yes,2,Yes
3099-OONVS,Male,34,No,No,Yes,Yes,1,Yes
3104-OWCGK,Male,21,Yes,No,Yes,No,0,Yes
3106-ULWFW,Female,32,No,No,Yes,No,0,Yes
3108-PCCGG,Male,75,No,Yes,Yes,No,0,Yes
3113-IWHLC,Male,24,Yes,No,No,No,0,No
3115-CZMZD,Male,24,Yes,No,No,No,0,No
3115-JPJDD,Female,43,No,No,Yes,No,0,Yes
3118-UHVVQ,Female,41,No,No,Yes,No,0,Yes
3120-FAZKD,Male,19,Yes,No,Yes,Yes,2,Yes
3125-RAHBV,Male,24,Yes,No,No,No,0,No
3126-WQMGH,Female,19,Yes,No,Yes,No,0,Yes
3128-YOVTD,Female,29,Yes,No,Yes,Yes,2,Yes
3129-AAQOU,Female,50,No,No,Yes,Yes,2,Yes
3130-ICDUP,Female,56,No,No,No,Yes,1,No
3131-NWVFJ,Female,56,No,No,Yes,No,0,Yes
3132-TVFDZ,Male,70,No,Yes,Yes,No,0,Yes
3133-PZNSR,Male,25,Yes,No,Yes,Yes,3,Yes
3134-DSHVC,Female,49,No,No,No,No,0,No
3137-LUPIX,Female,58,No,No,No,No,0,No
3137-NYQQI,Male,32,No,No,Yes,No,0,Yes
3138-BKYAV,Male,61,No,No,No,No,0,No
3143-ILDAL,Male,21,Yes,No,No,No,0,No
3143-JQEGI,Female,52,No,No,Yes,No,0,Yes
3144-AUDBS,Female,59,No,No,Yes,No,0,Yes
3144-KMTWZ,Male,40,No,No,Yes,No,0,Yes
3146-JTQHR,Male,23,Yes,No,Yes,No,0,Yes
3146-MSEGF,Female,71,No,Yes,Yes,No,0,Yes
3148-AOIQT,Female,23,Yes,No,Yes,No,0,Yes
3148-BLQJT,Male,33,No,No,No,No,0,No
3154-CFSZG,Male,57,No,No,Yes,Yes,1,Yes
3154-HMWUU,Male,28,Yes,No,Yes,No,0,Yes
3156-QLHBO,Male,58,No,No,No,Yes,1,No
3158-MOERK,Female,57,No,No,No,No,0,No
3160-TYXLT,Male,37,No,No,No,No,0,No
3161-GETRM,Male,61,No,No,Yes,Yes,3,Yes
3161-ONRWK,Male,35,No,No,Yes,No,0,Yes
3162-KKZXO,Female,75,No,Yes,No,No,0,No
3162-ZJZFU,Male,25,Yes,No,Yes,Yes,2,Yes
3164-AALRN,Male,39,No,No,No,No,0,No
3164-YAXFY,Male,56,No,No,No,No,0,No
3165-HDOEW,Male,47,No,No,Yes,No,0,Yes
3166-PNEOF,Female,57,No,No,No,No,0,No
3167-SNQPL,Male,71,No,Yes,Yes,Yes,1,Yes
3170-GWYKC,Female,30,No,No,No,No,0,No
3170-NMYVV,Female,37,No,No,Yes,No,0,Yes
3173-NVMPX,Female,51,No,No,Yes,Yes,3,Yes
3173-WSSUE,Female,22,Yes,No,Yes,Yes,2,Yes
3174-AKMAS,Female,61,No,No,Yes,No,0,Yes
3174-RKMOW,Male,24,Yes,No,Yes,Yes,3,Yes
3177-LASXD,Female,43,No,No,No,No,0,No
3178-CIFOT,Female,34,No,No,No,No,0,No
3178-FESZO,Female,45,No,No,No,No,0,No
3179-GBRWV,Male,79,No,Yes,Yes,No,0,Yes
3181-MIZBN,Male,40,No,No,Yes,Yes,1,Yes
3181-VTHOE,Male,19,Yes,No,Yes,No,0,Yes
3186-AJIEK,Male,44,No,No,No,No,0,No
3186-BAXNB,Female,20,Yes,No,No,No,0,No
3190-FZATL,Male,49,No,No,No,Yes,5,No
3190-ITQXP,Female,42,No,No,Yes,Yes,1,Yes
3190-XFANI,Male,42,No,No,No,No,0,No
3191-CSNMG,Female,57,No,No,Yes,Yes,1,Yes
3192-LNKRK,Male,63,No,No,Yes,Yes,1,Yes
3192-NQECA,Male,26,Yes,No,Yes,No,0,Yes
3194-ORPIK,Female,59,No,No,Yes,No,0,Yes
3195-TQDZX,Male,19,Yes,No,No,No,0,No
3196-NVXLZ,Female,23,Yes,No,No,No,0,No
3197-ARFOY,Female,67,No,Yes,No,No,0,No
3197-NNYNB,Male,47,No,No,No,No,0,No
3198-VELRD,Female,47,No,No,Yes,No,0,Yes
3199-NPKCN,Female,39,No,No,Yes,No,0,Yes
3199-XGZCY,Female,51,No,No,No,No,0,No
3200-MNQTF,Male,38,No,No,Yes,No,0,Yes
3205-MXZRA,Male,47,No,No,No,No,0,No
3207-OYBWH,Male,74,No,Yes,Yes,No,0,Yes
3208-YPIOE,Male,64,No,No,No,No,0,No
3209-ZPKFI,Male,28,Yes,No,Yes,Yes,1,Yes
3211-AAPKX,Male,26,Yes,No,No,No,0,No
3211-ILJTT,Male,35,No,No,Yes,No,0,Yes
3212-KXOCR,Male,62,No,No,No,No,0,No
3213-VVOLG,Male,22,Yes,No,Yes,Yes,2,Yes
3214-IYUUQ,Female,19,Yes,No,Yes,No,0,Yes
3217-FZDMN,Female,66,No,Yes,No,No,0,No
3219-JQRSL,Female,70,No,Yes,Yes,No,0,Yes
3221-CJMSG,Male,45,No,No,No,No,0,No
3223-DWFIO,Male,77,No,Yes,No,No,0,No
3223-WZWJM,Male,36,No,No,No,No,0,No
3224-DFQNQ,Female,59,No,No,Yes,No,0,Yes
3227-WLKLI,Female,52,No,No,Yes,Yes,3,Yes
3229-USWAR,Female,40,No,No,No,No,0,No
3230-IUALN,Female,41,No,No,Yes,No,0,Yes
3230-JCNZS,Female,43,No,No,Yes,Yes,2,Yes
3230-WYKIR,Male,36,No,No,No,No,0,No
3234-VKACU,Male,21,Yes,No,No,No,0,No
3235-ETOOB,Male,51,No,No,Yes,No,0,Yes
3237-AJGEH,Female,43,No,No,Yes,Yes,1,Yes
3239-TPHPZ,Female,60,No,No,Yes,No,0,Yes
3243-ZHOHY,Female,35,No,No,No,No,0,No
3244-CQPHU,Female,77,No,Yes,No,No,0,No
3244-DCJWY,Female,27,Yes,No,No,No,0,No
3247-MHJKM,Male,27,Yes,No,No,No,0,No
3247-ZVOUO,Male,77,No,Yes,Yes,No,0,Yes
3249-VHRIP,Female,38,No,No,No,No,0,No
3249-ZPQRG,Male,28,Yes,No,No,No,0,No
3251-YMVWZ,Male,34,No,No,No,No,0,No
3253-HKOKL,Female,31,No,No,Yes,Yes,2,Yes
3254-YRILK,Male,74,No,Yes,No,No,0,No
3255-GRXMG,Male,58,No,No,No,Yes,2,No
3256-EZDBI,Male,71,No,Yes,Yes,No,0,Yes
3258-SANFR,Male,69,No,Yes,No,No,0,No
3258-SYSWS,Male,75,No,Yes,No,No,0,No
3258-ZKPAI,Male,26,Yes,No,Yes,Yes,1,Yes
3259-FDWOY,Male,60,No,No,Yes,No,0,Yes
3259-KNMRR,Male,72,No,Yes,No,No,0,No
3259-QMXUN,Male,38,No,No,Yes,No,0,Yes
3261-CQXOL,Female,33,No,No,Yes,Yes,2,Yes
3262-EIDHV,Female,46,No,No,Yes,Yes,1,Yes
3266-FTKHB,Male,35,No,No,No,No,0,No
3269-ATYWD,Male,79,No,Yes,No,No,0,No
3272-VUHPV,Female,24,Yes,No,Yes,Yes,1,Yes
3274-NSDWE,Female,37,No,No,No,No,0,No
3275-RHRNE,Male,58,No,No,Yes,Yes,3,Yes
3276-HDUEG,Female,23,Yes,No,No,No,0,No
3278-FSIXX,Female,34,No,No,No,No,0,No
3279-DYZQM,Male,21,Yes,No,Yes,Yes,3,Yes
3280-MRDOF,Male,69,No,Yes,No,No,0,No
3280-NMUVX,Male,53,No,No,Yes,No,0,Yes
3282-ZISZV,Male,56,No,No,No,No,0,No
3283-WCWXT,Male,58,No,No,Yes,Yes,3,Yes
3284-SVCRO,Female,35,No,No,Yes,No,0,Yes
3285-UCQVC,Female,31,No,No,No,No,0,No
3292-PBZEJ,Male,75,No,Yes,No,No,0,No
3295-YVUSR,Male,73,No,Yes,No,No,0,No
3296-SILRA,Female,76,No,Yes,Yes,No,0,Yes
3298-QEICA,Female,27,Yes,No,Yes,No,0,Yes
3301-LSLWQ,Female,32,No,No,No,No,0,No
3301-VKTGC,Male,27,Yes,No,Yes,Yes,1,Yes
3307-TLCUD,Male,36,No,No,Yes,No,0,Yes
3308-DGHKL,Male,54,No,No,No,No,0,No
3308-JSGML,Male,77,No,Yes,Yes,No,0,Yes
3308-MHOOC,Male,37,No,No,No,Yes,3,No
3312-UUMZW,Male,33,No,No,Yes,No,0,Yes
3312-ZWLGF,Male,69,No,Yes,Yes,No,0,Yes
3313-QKNKB,Male,24,Yes,No,Yes,No,0,Yes
3315-IKYZQ,Male,42,No,No,Yes,Yes,1,Yes
3315-TOTBP,Male,29,Yes,No,No,No,0,No
3316-UWXUY,Male,64,No,No,No,No,0,No
3317-HRTNN,Female,79,No,Yes,No,No,0,No
3317-VLGQT,Female,50,No,No,Yes,No,0,Yes
3318-ISQFQ,Female,23,Yes,No,No,No,0,No
3318-NMQXL,Male,58,No,No,No,No,0,No
3318-OSATS,Male,70,No,Yes,No,No,0,No
3319-DWOEP,Male,69,No,Yes,Yes,No,0,Yes
3320-VEOYC,Male,65,No,Yes,No,No,0,No
3323-CPBWR,Male,61,No,No,No,No,0,No
3324-OIRTO,Male,23,Yes,No,Yes,Yes,3,Yes
3325-FUYCG,Male,58,No,No,Yes,No,0,Yes
3327-YBAKM,Female,31,No,No,Yes,No,0,Yes
3329-WDIOK,Female,56,No,No,No,No,0,No
3331-HQDTW,Female,23,Yes,No,No,No,0,No
3334-CTHOL,Female,51,No,No,No,No,0,No
3336-JORSO,Female,70,No,Yes,No,No,0,No
3338-CVVEH,Male,38,No,No,No,No,0,No
3339-EAQNV,Male,75,No,Yes,Yes,No,0,Yes
3340-QBBFM,Male,65,No,Yes,Yes,No,0,Yes
3345-JHUEO,Male,29,Yes,No,No,No,0,No
3345-PBBFH,Male,24,Yes,No,Yes,No,0,Yes
3346-BRMIS,Female,70,No,Yes,Yes,No,0,Yes
3347-YJZZE,Male,60,No,No,Yes,Yes,2,Yes
3348-CFRNX,Female,47,No,No,Yes,No,0,Yes
3349-ANQNH,Female,70,No,Yes,No,No,0,No
3351-NGXYI,Female,70,No,Yes,No,No,0,No
3351-NQLDI,Female,41,No,No,Yes,No,0,Yes
3352-ALMCK,Male,42,No,No,No,No,0,No
3352-RICWQ,Female,45,No,No,Yes,Yes,2,Yes
3354-OADJP,Female,37,No,No,No,No,0,No
3359-DSRKA,Female,48,No,No,Yes,Yes,3,Yes
3363-DTIVD,Male,55,No,No,Yes,Yes,3,Yes
3363-EWLGO,Female,33,No,No,No,No,0,No
3365-SAIGS,Female,60,No,No,No,No,0,No
3370-GQEAL,Male,63,No,No,Yes,Yes,2,Yes
3370-HXOPH,Female,50,No,No,No,No,0,No
3372-CDXFJ,Male,31,No,No,Yes,Yes,2,Yes
3372-KWFBM,Male,76,No,Yes,No,No,0,No
3373-DIUUN,Male,58,No,No,Yes,Yes,3,Yes
3373-YZZYM,Male,57,No,No,Yes,Yes,3,Yes
3374-LXDEV,Female,42,No,No,No,No,0,No
3374-PZLXD,Male,31,No,No,No,No,0,No
3374-TTZTK,Male,26,Yes,No,Yes,No,0,Yes
3376-BMGFE,Female,42,No,No,No,Yes,1,No
3378-AJRAO,Male,44,No,No,Yes,No,0,Yes
3384-CTMSF,Male,61,No,No,Yes,No,0,Yes
3387-PLKUI,Female,27,Yes,No,Yes,Yes,1,Yes
3387-VATUS,Male,44,No,No,No,No,0,No
3389-KTRXV,Female,61,No,No,Yes,Yes,3,Yes
3389-YGYAI,Female,79,No,Yes,No,No,0,No
3391-JSQEW,Male,32,No,No,Yes,No,0,Yes
3392-EHMNK,Female,53,No,No,Yes,Yes,3,Yes
3393-FMZPV,Female,59,No,No,No,No,0,No
3396-DKDEL,Female,45,No,No,Yes,Yes,3,Yes
3397-AVTKU,Male,64,No,No,No,No,0,No
3398-FSHON,Female,79,No,Yes,No,No,0,No
3398-GCPMU,Female,74,No,Yes,Yes,No,0,Yes
3398-ZOUAA,Male,76,No,Yes,Yes,No,0,Yes
3399-BMLVW,Male,40,No,No,Yes,No,0,Yes
3400-ESFUW,Male,28,Yes,No,Yes,No,0,Yes
3401-URHDA,Male,59,No,No,No,No,0,No
3402-XRIUO,Female,73,No,Yes,Yes,No,0,Yes
3404-JNXAX,Female,40,No,No,Yes,Yes,2,Yes
3407-JMJQQ,Female,22,Yes,No,Yes,Yes,1,Yes
3407-QGWLG,Male,23,Yes,No,No,Yes,1,No
3410-MHHUM,Female,40,No,No,Yes,Yes,2,Yes
3410-YOQBQ,Female,61,No,No,No,No,0,No
3411-WLRSQ,Female,80,No,Yes,Yes,No,0,Yes
3413-BMNZE,Male,71,No,Yes,No,No,0,No
3413-CSSTH,Male,40,No,No,No,No,0,No
3413-DHLPB,Male,57,No,No,Yes,Yes,1,Yes
3415-TAILE,Female,21,Yes,No,Yes,Yes,2,Yes
3417-TSCIC,Male,19,Yes,No,No,No,0,No
3419-SNJJD,Female,78,No,Yes,Yes,No,0,Yes
3420-YJLQT,Female,45,No,No,No,No,0,No
3420-ZDBMA,Male,78,No,Yes,No,No,0,No
3422-GALYP,Male,20,Yes,No,No,No,0,No
3422-LYEPQ,Male,57,No,No,Yes,No,0,Yes
3422-WJOYD,Male,27,Yes,No,Yes,No,0,Yes
3423-HHXAO,Female,58,No,No,Yes,Yes,1,Yes
3424-NMNBO,Male,78,No,Yes,Yes,No,0,Yes
3426-NIYYL,Male,47,No,No,No,No,0,No
3427-GGZZI,Female,30,No,No,Yes,No,0,Yes
3428-MMGUB,Male,34,No,No,No,No,0,No
3428-XZMAZ,Male,64,No,No,No,No,0,No
3429-IFLEM,Female,48,No,No,No,No,0,No
3439-GVUSX,Male,45,No,No,No,No,0,No
3440-JPSCL,Female,26,Yes,No,No,No,0,No
3441-CGZJH,Female,46,No,No,Yes,Yes,2,Yes
3442-ZHHCC,Male,60,No,No,No,No,0,No
3445-HXXGF,Male,66,No,Yes,Yes,No,0,Yes
3446-QDSZF,Female,57,No,No,No,No,0,No
3450-WXOAT,Male,36,No,No,No,No,0,No
3451-VAWLI,Female,62,No,No,Yes,Yes,2,Yes
3452-ABWRL,Male,70,No,Yes,No,No,0,No
3452-FLHYD,Male,47,No,No,Yes,No,0,Yes
3452-GWUIN,Female,78,No,Yes,Yes,No,0,Yes
3452-SRFEG,Male,39,No,No,No,No,0,No
3453-RTHJQ,Male,59,No,No,No,No,0,No
3454-JFUBC,Male,66,No,Yes,No,No,0,No
3457-PQBYH,Female,35,No,No,Yes,Yes,1,Yes
3458-IDMFK,Male,29,Yes,No,No,No,0,No
3460-TJBWI,Male,58,No,No,Yes,Yes,3,Yes
3462-BJQQA,Female,23,Yes,No,No,No,0,No
3466-BYAVD,Male,50,No,No,Yes,Yes,1,Yes
3466-RITXD,Male,34,No,No,No,No,0,No
3466-WAESX,Male,46,No,No,No,Yes,2,No
3468-DRVQJ,Female,42,No,No,Yes,Yes,1,Yes
3470-BTGQO,Male,60,No,No,No,Yes,2,No
3470-OBUET,Female,49,No,No,Yes,Yes,2,Yes
3472-OAOOR,Male,23,Yes,No,Yes,Yes,1,Yes
3472-QPRCH,Male,43,No,No,Yes,Yes,1,Yes
3473-XIIIT,Female,61,No,No,Yes,No,0,Yes
3474-BAFSJ,Male,27,Yes,No,Yes,No,0,Yes
3481-JHUZH,Male,36,No,No,Yes,No,0,Yes
3482-ABPKK,Female,19,Yes,No,No,No,0,No
3486-HOOGQ,Female,44,No,No,Yes,Yes,1,Yes
3486-KHMLI,Male,53,No,No,No,Yes,1,No
3486-NPGST,Female,47,No,No,No,No,0,No
3487-EARAT,Female,46,No,No,Yes,No,0,Yes
3488-PGMQJ,Male,66,No,Yes,No,No,0,No
3489-HHPFY,Female,40,No,No,Yes,No,0,Yes
3489-VSFRD,Female,32,No,No,No,No,0,No
3494-JCHRQ,Male,38,No,No,No,No,0,No
3496-LFSZU,Male,40,No,No,Yes,No,0,Yes
3498-LZGQZ,Male,59,No,No,Yes,Yes,3,Yes
3500-NSDOA,Male,35,No,No,Yes,No,0,Yes
3500-RMZLT,Female,76,No,Yes,No,No,0,No
3503-TYDAY,Female,41,No,No,Yes,No,0,Yes
3506-LCJDC,Male,52,No,No,Yes,Yes,3,Yes
3506-OVLKD,Male,40,No,No,No,No,0,No
3507-GASNP,Male,49,No,No,No,Yes,2,No
3508-CFVZL,Female,55,No,No,No,No,0,No
3508-VLHCZ,Female,43,No,No,Yes,Yes,3,Yes
3509-GWQGF,Male,74,No,Yes,No,No,0,No
3511-APPBJ,Male,21,Yes,No,No,No,0,No
3511-BFTJW,Male,25,Yes,No,Yes,Yes,3,Yes
3512-IZIKN,Female,57,No,No,Yes,No,0,Yes
3518-FSTWG,Male,67,No,Yes,Yes,No,0,Yes
3518-PZXZQ,Female,27,Yes,No,Yes,No,0,Yes
3519-ZKXGG,Female,61,No,No,Yes,No,0,Yes
3520-FJGCV,Male,47,No,No,Yes,Yes,1,Yes
3521-HTQTV,Male,54,No,No,No,No,0,No
3521-MNKLV,Male,25,Yes,No,No,No,0,No
3521-SYVOR,Female,26,Yes,No,No,No,0,No
3522-CDKHF,Female,21,Yes,No,Yes,No,0,Yes
3523-BRGUW,Male,65,No,Yes,No,No,0,No
3523-QRQLL,Female,22,Yes,No,Yes,No,0,Yes
3524-WQDSG,Female,29,Yes,No,Yes,Yes,2,Yes
3525-DVKFN,Female,58,No,No,No,No,0,No
3528-HFRIQ,Male,73,No,Yes,Yes,No,0,Yes
3530-CRZSB,Female,55,No,No,No,No,0,No
3530-VWVGU,Female,27,Yes,No,Yes,Yes,2,Yes
3533-UVMOM,Male,56,No,No,Yes,No,0,Yes
3536-IQCTX,Male,76,No,Yes,Yes,No,0,Yes
3537-HPKQT,Female,20,Yes,No,Yes,No,0,Yes
3537-RYBHH,Female,78,No,Yes,Yes,No,0,Yes
3538-WZPHD,Male,46,No,No,No,No,0,No
3540-RZJYU,Female,21,Yes,No,No,No,0,No
3541-ZNUHK,Female,51,No,No,Yes,Yes,2,Yes
3544-FBCAS,Female,36,No,No,Yes,Yes,1,Yes
3545-CNWRG,Female,52,No,No,Yes,Yes,3,Yes
3546-GHEAE,Male,29,Yes,No,No,No,0,No
3547-LQRIK,Female,20,Yes,No,Yes,No,0,Yes
3549-ZTMNH,Male,56,No,No,Yes,Yes,1,Yes
3550-SAHFP,Female,51,No,No,No,No,0,No
3551-GAEGL,Male,23,Yes,No,Yes,No,0,Yes
3551-HUAZH,Male,68,No,Yes,No,No,0,No
3552-CTCYF,Male,42,No,No,Yes,Yes,3,Yes
3556-BVQGL,Female,21,Yes,No,Yes,No,0,Yes
3557-HTYWR,Female,56,No,No,No,No,0,No
3563-SVYLG,Male,38,No,No,Yes,Yes,1,Yes
3565-UNOCC,Female,65,No,Yes,Yes,No,0,Yes
3566-CAAYU,Female,28,Yes,No,Yes,Yes,3,Yes
3566-HJGPK,Male,50,No,No,No,No,0,No
3566-VVORZ,Female,39,No,No,Yes,No,0,Yes
3567-PQTSO,Male,40,No,No,Yes,Yes,1,Yes
3569-EDBPQ,Female,44,No,No,No,No,0,No
3569-JFODW,Female,20,Yes,No,Yes,Yes,1,Yes
3569-VLDHH,Male,59,No,No,Yes,Yes,3,Yes
3570-YUEKJ,Female,40,No,No,No,No,0,No
3571-DPYUH,Male,30,No,No,Yes,Yes,3,Yes
3571-RFHAR,Male,60,No,No,No,No,0,No
3572-UOLYZ,Female,28,Yes,No,No,Yes,2,No
3572-UUHRS,Male,47,No,No,No,No,0,No
3577-AMVUX,Male,59,No,No,No,No,0,No
3580-GICBM,Female,56,No,No,Yes,Yes,1,Yes
3580-HYCSP,Male,44,No,No,Yes,Yes,4,Yes
3580-REOAC,Male,34,No,No,No,No,0,No
3583-EKAPL,Male,25,Yes,No,No,No,0,No
3583-KRKMD,Male,51,No,No,No,No,0,No
3584-WKTTW,Male,23,Yes,No,Yes,No,0,Yes
3585-ISXZP,Female,53,No,No,No,No,0,No
3585-YNADK,Female,25,Yes,No,Yes,No,0,Yes
3587-PMCOY,Male,37,No,No,No,No,0,No
3588-WSTTJ,Female,78,No,Yes,No,No,0,No
3589-PPVKW,Male,19,Yes,No,No,No,0,No
3590-TCXTB,Male,50,No,No,No,No,0,No
3594-BDSOA,Female,44,No,No,Yes,No,0,Yes
3594-IVHJZ,Female,31,No,No,No,No,0,No
3594-KADLU,Male,33,No,No,Yes,No,0,Yes
3594-UVONA,Female,27,Yes,No,No,No,0,No
3597-MVHJT,Female,49,No,No,No,No,0,No
3597-YASZG,Female,73,No,Yes,Yes,No,0,Yes
3604-WLABM,Female,41,No,No,No,No,0,No
3605-JISKB,Male,67,No,Yes,Yes,No,0,Yes
3606-SBKRY,Male,35,No,No,No,No,0,No
